category,state,image_name,image_hash,metric,orig_val,surro_mean,surro_std,z_score,verdict,n_surrogates
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,euler_range,68.0,114.25,15.400893,-3.0031,SEPARATED,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,bilateral_symmetry,0.8678,0.83536,0.017513,1.8523,no sep,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,f_dim,1.5406,1.717395,0.008404,-21.0371,SEPARATED,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,lacunarity_mean,7.76,3.629375,0.108793,37.9679,SEPARATED,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,multifractal_width,0.2935,0.30739,0.047896,-0.29,no sep,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,orientation_coherence,0.679,0.47759,0.005414,37.2033,SEPARATED,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,multiscale_entropy_slope,-0.0341,-0.02708,0.003961,-1.7722,no sep,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,junctions,674.0,1631.9,83.348005,-11.4928,SEPARATED,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,clustering,0.286185,0.280763,0.00367,1.4775,no sep,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,plateau,0.793769,0.809108,0.010554,-1.4534,no sep,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,entropy,7.1206,7.1206,0.0,0.0,no sep,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,forbidden_coverage,0.1689,0.001765,0.002579,64.7962,SEPARATED,20
ai_faces_1k,,YQU8CQWGQ1.jpg,39681096f10da319db9fc6cd19d94970,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,betti_0,599.0,531.3,103.4742,0.6543,no sep,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,betti_1,41.0,48.1,13.475533,-0.5269,no sep,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,persistence_entropy_h1,4.0715,4.380985,0.066541,-4.651,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,total_persistence_h1,89.86,113.8479,7.176015,-3.3428,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,euler_mean,6.875,14.94531,1.404445,-5.7463,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,euler_std,19.6131,25.483475,1.729276,-3.3947,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,euler_range,89.0,124.65,13.817652,-2.58,MARGINAL,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,bilateral_symmetry,0.9164,0.813985,0.031747,3.226,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,f_dim,1.5017,1.818895,0.009501,-33.3839,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,lacunarity_mean,8.6872,2.40402,0.082244,76.3967,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,multifractal_width,0.4391,0.7611,0.165115,-1.9502,no sep,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,orientation_coherence,0.6291,0.44129,0.003663,51.2773,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,multiscale_entropy_slope,-0.0398,-0.029125,0.00433,-2.4655,MARGINAL,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,junctions,506.0,2163.9,83.61214,-19.8285,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,clustering,0.276241,0.274112,0.003228,0.6595,no sep,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,plateau,0.828063,0.784065,0.01013,4.3433,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,entropy,7.1494,7.1494,0.0,0.0,no sep,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,forbidden_coverage,0.1333,0.00022,0.000959,138.7757,SEPARATED,20
ai_faces_1k,,YUSY3UPBA6.jpg,3df6a4bf202fcd940f8fb07f4cee798b,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,betti_1,63.0,85.3,7.849204,-2.8411,MARGINAL,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,persistence_entropy_h1,4.3357,4.632405,0.064412,-4.6063,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,total_persistence_h1,124.6624,142.198895,5.690407,-3.0818,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,euler_mean,13.9062,19.43438,2.611822,-2.1166,MARGINAL,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,euler_std,31.7877,49.558115,2.616969,-6.7905,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,euler_range,133.0,221.95,20.123307,-4.4202,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,bilateral_symmetry,0.7074,0.66837,0.05102,0.765,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,f_dim,1.7725,1.919885,0.006489,-22.7117,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,lacunarity_mean,3.0593,1.63565,0.042257,33.6904,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,multifractal_width,2.0898,2.212635,0.161101,-0.7625,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,orientation_coherence,0.6896,0.46954,0.003138,70.1333,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,multiscale_entropy_slope,-0.0173,-0.020985,0.004351,0.8469,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,junctions,1727.0,4240.45,107.006764,-23.4887,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,clustering,0.274464,0.275823,0.001791,-0.7587,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,plateau,0.791546,0.79752,0.007264,-0.8225,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,entropy,7.6817,7.6817,0.0,0.0,no sep,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,forbidden_coverage,0.08,0.0011,0.001905,41.4118,SEPARATED,20
ai_faces_1k,,ZIRTQC0HAX.jpg,7e9e66acfe0d5f2c00dc1d93b27815a3,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,betti_1,34.0,75.0,11.674759,-3.5118,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,persistence_entropy_h1,3.8181,4.47993,0.098822,-6.6972,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,total_persistence_h1,89.8068,133.822825,9.062661,-4.8569,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,euler_mean,3.8438,9.551565,1.610744,-3.5436,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,euler_std,19.6502,22.4173,1.482847,-1.8661,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,euler_range,96.0,93.4,11.006362,0.2362,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,bilateral_symmetry,0.8495,0.74812,0.036897,2.7477,MARGINAL,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,f_dim,1.5145,1.81479,0.009401,-31.9407,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,lacunarity_mean,8.2184,2.53544,0.099002,57.4024,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,multifractal_width,0.7385,1.71272,0.174897,-5.5702,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,orientation_coherence,0.6888,0.47377,0.003914,54.9356,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,multiscale_entropy_slope,-0.0445,-0.02969,0.003194,-4.637,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,junctions,552.0,2185.1,87.844692,-18.5908,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,clustering,0.285024,0.282789,0.003704,0.6033,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,plateau,0.818841,0.806009,0.008097,1.5847,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,entropy,7.6227,7.6227,0.0,0.0,no sep,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,forbidden_coverage,0.1067,0.00331,0.003395,30.4498,SEPARATED,20
ai_faces_1k,,X5ZP7VZJRX.jpg,984e996cbfb8ba46026c2757848555f6,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,betti_1,43.0,53.75,9.060215,-1.1865,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,persistence_entropy_h1,3.9694,4.139245,0.081395,-2.0867,MARGINAL,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,total_persistence_h1,100.3802,113.962505,8.478886,-1.6019,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,euler_mean,6.4688,-3.418745,2.192108,4.5105,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,euler_std,25.6576,27.183735,3.159545,-0.483,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,euler_range,143.0,145.95,20.441318,-0.1443,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,bilateral_symmetry,0.9183,0.77823,0.028164,4.9734,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,f_dim,1.7154,1.811825,0.008003,-12.0488,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,lacunarity_mean,3.6871,2.44542,0.071759,17.3035,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,multifractal_width,0.3505,0.326965,0.047642,0.494,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,orientation_coherence,0.5365,0.4503,0.002925,29.4694,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,multiscale_entropy_slope,-0.0416,-0.003505,0.003758,-10.1378,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,junctions,1656.0,2776.1,99.582579,-11.248,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,clustering,0.275094,0.270283,0.002367,2.0325,MARGINAL,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,plateau,0.803744,0.78604,0.007082,2.4999,MARGINAL,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,entropy,7.0496,7.0496,0.0,0.0,no sep,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,forbidden_coverage,0.0444,0.007975,0.005732,6.3548,SEPARATED,20
ai_faces_1k,,Y28FPK8LW9.jpg,08af47b2c7ef8d59b6d13936352ebc90,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,betti_1,33.0,82.1,6.934695,-7.0803,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,persistence_entropy_h1,3.812,4.437405,0.086346,-7.243,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,total_persistence_h1,105.307,146.442825,6.995758,-5.8801,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,euler_mean,20.7812,11.08749,1.820854,5.3237,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,euler_std,62.5454,43.60698,2.542738,7.448,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,euler_range,346.0,177.95,18.191963,9.2376,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,bilateral_symmetry,0.8281,0.780585,0.024662,1.9266,no sep,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,f_dim,1.8064,1.92358,0.00894,-13.1071,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,lacunarity_mean,2.5675,1.56379,0.053629,18.7157,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,multifractal_width,0.429,1.16331,0.3811,-1.9268,no sep,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,orientation_coherence,0.5041,0.3904,0.002867,39.6647,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,multiscale_entropy_slope,-0.0587,-0.03152,0.003259,-8.3398,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,junctions,2566.0,4897.6,117.76519,-19.7987,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,clustering,0.277475,0.263489,0.002433,5.748,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,plateau,0.82424,0.775512,0.006622,7.3581,SEPARATED,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,entropy,7.4902,7.4902,0.0,0.0,no sep,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,forbidden_coverage,0.04,0.0,0.0,nan,zero-var,20
ai_faces_1k,,YNFI65IGLY.jpg,8cd1ce308c763f615d7ddc7005d0905c,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,betti_1,67.0,97.65,13.119737,-2.3362,MARGINAL,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,persistence_entropy_h1,4.2276,4.66043,0.063193,-6.8494,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,total_persistence_h1,125.1369,148.253815,5.930589,-3.8979,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,euler_mean,8.1875,15.360935,1.936754,-3.7038,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,euler_std,37.2747,43.59163,1.835387,-3.4417,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,euler_range,162.0,166.65,12.578851,-0.3697,no sep,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,bilateral_symmetry,0.757,0.750405,0.02352,0.2804,no sep,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,f_dim,1.727,1.89855,0.006703,-25.5941,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,lacunarity_mean,3.7073,1.792715,0.047854,40.0092,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,multifractal_width,0.9761,1.7925,0.297768,-2.7417,MARGINAL,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,orientation_coherence,0.6872,0.47522,0.003041,69.6963,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,multiscale_entropy_slope,-0.0591,-0.040645,0.004058,-4.5475,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,junctions,1249.0,3871.15,95.527627,-27.4491,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,clustering,0.292234,0.27225,0.002306,8.6672,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,plateau,0.821457,0.784101,0.007725,4.8357,SEPARATED,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,entropy,7.6981,7.6981,0.0,0.0,no sep,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,forbidden_coverage,0.1333,0.0,0.0,nan,zero-var,20
ai_faces_1k,,ZQ7QI7D6WE.jpg,334eae4d90e71feee3bdb9d2a0984f8b,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,betti_1,63.0,123.95,13.503611,-4.5136,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,persistence_entropy_h1,4.3833,4.784385,0.061385,-6.5339,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,total_persistence_h1,122.0118,158.04982,5.974386,-6.0321,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,euler_mean,9.0312,9.842185,3.247177,-0.2498,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,euler_std,49.064,57.32001,5.182209,-1.5931,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,euler_range,213.0,187.65,25.70851,0.9861,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,bilateral_symmetry,0.8339,0.829265,0.015818,0.293,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,f_dim,1.7884,1.931785,0.013817,-10.3774,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,lacunarity_mean,2.83,1.590915,0.095692,12.9487,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,multifractal_width,0.3941,0.713295,0.182513,-1.7489,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,orientation_coherence,0.5528,0.43537,0.005424,21.6481,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,multiscale_entropy_slope,-0.0666,-0.004925,0.006057,-10.1822,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,junctions,2163.0,3937.0,95.261745,-18.6224,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,clustering,0.277393,0.276914,0.002355,0.2032,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,plateau,0.803514,0.795719,0.008229,0.9472,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,entropy,7.5015,7.5015,0.0,0.0,no sep,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,forbidden_coverage,0.0444,0.00022,0.000959,46.0709,SEPARATED,20
ai_faces_1k,,XUJUBDTZBV.jpg,bc177960b33b3fa7f6afddea6af4e2df,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,betti_1,47.0,114.55,11.213719,-6.0239,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,persistence_entropy_h1,4.2303,4.703225,0.07558,-6.2573,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,total_persistence_h1,113.7149,148.79542,5.420201,-6.4722,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,euler_mean,0.7188,3.260935,2.747614,-0.9252,no sep,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,euler_std,30.4315,50.883595,2.590852,-7.894,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,euler_range,140.0,191.45,17.330537,-2.9687,MARGINAL,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,bilateral_symmetry,0.8926,0.85648,0.015402,2.3452,MARGINAL,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,f_dim,1.6152,1.809615,0.0135,-14.401,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,lacunarity_mean,5.7585,2.64553,0.134784,23.096,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,multifractal_width,0.1277,0.185385,0.016834,-3.4267,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,orientation_coherence,0.6328,0.41317,0.002775,79.1589,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,multiscale_entropy_slope,-0.0548,-0.045315,0.003742,-2.5349,MARGINAL,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,junctions,906.0,2337.95,87.425668,-16.3791,SEPARATED,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,clustering,0.287834,0.282464,0.003439,1.5614,no sep,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,plateau,0.827815,0.809167,0.008801,2.1189,MARGINAL,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,entropy,7.124,7.124,0.0,0.0,no sep,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,forbidden_coverage,0.1333,0.0,0.0,nan,zero-var,20
ai_faces_1k,,Y4YYB6NSD9.jpg,a59324cfaf14532da042e22d8b58ba59,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZYFHIO26Y9.jpg,b89c1298a33c9087e3f5ae0a30ef285e,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZYFHIO26Y9.jpg,b89c1298a33c9087e3f5ae0a30ef285e,betti_1,34.0,93.3,9.381365,-6.321,SEPARATED,20
ai_faces_1k,,ZYFHIO26Y9.jpg,b89c1298a33c9087e3f5ae0a30ef285e,persistence_entropy_h1,4.2695,4.58743,0.058073,-5.4747,SEPARATED,20
