category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
ai_faces_1k,topographic,0.6508,0.0377,3.1367,5.1794,6632
ai_faces_1k,topographic,0.5808,0.0354,3.3595,5.986,9071
ai_faces_1k,topographic,0.575,0.0112,3.3625,6.1435,9738
ai_faces_1k,topographic,0.6235,0.01,1.8929,5.2074,5784
ai_faces_1k,topographic,0.6193,0.0074,1.4228,5.5992,8807
ai_faces_1k,topographic,0.6324,0.0058,2.8985,5.5028,7661
ai_faces_1k,topographic,0.5799,0.0025,3.3264,5.9983,9154
ai_faces_1k,topographic,0.5925,0.0177,3.4922,6.2993,10342
ai_faces_1k,topographic,0.5679,0.0732,3.3057,6.1017,9193
ai_faces_1k,topographic,0.6047,0.0173,3.381,5.816,7603
ai_faces_1k,topographic,0.5569,0.0399,3.3622,5.7742,7607
ai_faces_1k,topographic,0.5726,0.0214,2.6058,5.9848,8838
ai_faces_1k,topographic,0.5929,0.0329,3.3115,6.185,10133
ai_faces_1k,topographic,0.64,0.0771,2.5969,5.229,6570
ai_faces_1k,topographic,0.6238,0.0397,3.2356,5.7545,7727
ai_faces_1k,topographic,0.5913,0.0185,3.4667,6.0549,8664
ai_faces_1k,topographic,0.6068,0.0295,1.9367,5.6273,7729
ai_faces_1k,topographic,0.6019,0.0846,1.5076,5.2484,5922
ai_faces_1k,topographic,0.6696,0.0322,1.3861,5.1095,6319
ai_faces_1k,topographic,0.5808,0.0068,3.4778,6.1226,9754
ai_faces_1k,topographic,0.6568,0.0387,1.6239,5.0626,5762
ai_faces_1k,topographic,0.5859,0.0115,3.4063,6.2457,10268
ai_faces_1k,topographic,0.6028,0.0008,3.3103,5.9998,9094
ai_faces_1k,topographic,0.6345,0.0768,1.5356,5.1058,6061
ai_faces_1k,topographic,0.5816,0.0188,3.4456,6.2626,10359
ai_faces_1k,topographic,0.582,0.0503,2.6975,5.7604,7723
ai_faces_1k,topographic,0.5914,0.0178,3.5659,6.1796,9931
ai_faces_1k,topographic,0.6373,0.0239,3.026,5.2361,6997
ai_faces_1k,topographic,0.5985,0.0841,2.3852,5.3443,6885
ai_faces_1k,topographic,0.6164,0.0158,3.27,5.7286,7731
ai_faces_1k,topographic,0.5712,0.0409,3.5023,6.1321,9003
ai_faces_1k,topographic,0.5567,0.0527,3.433,6.0274,9232
ai_faces_1k,topographic,0.6129,0.1299,1.5942,5.0679,6847
ai_faces_1k,topographic,0.5531,0.1055,3.3684,5.8864,7736
ai_faces_1k,topographic,0.5859,0.0059,3.46,6.0383,8628
ai_faces_1k,topographic,0.5942,0.0524,3.2963,5.9601,8928
ai_faces_1k,topographic,0.5877,0.0212,3.4758,6.0692,9427
ai_faces_1k,topographic,0.593,0.0398,3.4999,6.0988,8614
ai_faces_1k,topographic,0.5949,0.1953,1.2243,4.9798,6783
ai_faces_1k,topographic,0.5754,0.0722,3.0825,5.9447,8946
ai_faces_1k,topographic,0.5799,0.0457,3.3914,5.7875,8107
ai_faces_1k,topographic,0.6039,0.026,3.1555,5.6879,8564
ai_faces_1k,topographic,0.5793,0.0137,2.9332,5.8153,8727
ai_faces_1k,topographic,0.5579,0.0564,3.4563,5.9276,8257
ai_faces_1k,topographic,0.6031,0.0014,3.0522,5.8656,8708
ai_faces_1k,topographic,0.5772,0.0154,3.4297,5.8664,8368
ai_faces_1k,topographic,0.5828,0.029,3.4177,6.0401,8872
ai_faces_1k,topographic,0.6038,0.0171,3.0611,5.454,7294
ai_faces_1k,topographic,0.5962,0.0633,1.7686,5.4674,6874
ai_faces_1k,topographic,0.609,0.0095,3.2468,5.7178,8643
ai_faces_1k,topographic,0.5848,0.0427,3.3618,5.8863,8143
ai_faces_1k,topographic,0.557,0.0518,3.0675,5.9455,8663
ai_faces_1k,topographic,0.5902,0.0302,3.3597,5.9425,8932
ai_faces_1k,topographic,0.5763,0.0432,3.3573,6.0025,8976
ai_faces_1k,topographic,0.5593,0.0555,3.503,6.033,8437
ai_faces_1k,topographic,0.6449,0.0907,1.7117,4.9368,6514
ai_faces_1k,topographic,0.5846,0.1086,1.6571,5.2474,6602
ai_faces_1k,topographic,0.5755,0.0664,3.4536,6.1059,9455
ai_faces_1k,topographic,0.5821,0.0315,3.3209,5.9839,9007
ai_faces_1k,topographic,0.5623,0.1602,1.5309,5.4351,7685
ai_faces_1k,topographic,0.6027,0.0152,3.3932,5.9517,8302
ai_faces_1k,topographic,0.5945,0.0057,3.4197,6.0238,8122
ai_faces_1k,topographic,0.5875,0.0261,3.5489,6.1537,10728
ai_faces_1k,topographic,0.6095,0.0397,3.2866,5.9424,9672
ai_faces_1k,topographic,0.5875,0.0197,3.39,5.9134,8680
ai_faces_1k,topographic,0.6516,0.0778,1.4612,4.634,5199
ai_faces_1k,topographic,0.5783,0.0312,3.3675,6.2115,10450
ai_faces_1k,topographic,0.5815,0.0007,3.0019,6.022,9164
ai_faces_1k,topographic,0.5782,0.0709,3.029,5.8282,8341
ai_faces_1k,topographic,0.5723,0.018,3.4686,6.2432,10134
ai_faces_1k,topographic,0.5708,0.0824,3.3414,5.805,7721
ai_faces_1k,topographic,0.5911,0.0003,3.4319,6.2146,9607
ai_faces_1k,topographic,0.6146,0.0332,3.2733,5.7184,7570
ai_faces_1k,topographic,0.6114,0.1148,1.5664,5.279,6872
ai_faces_1k,topographic,0.5782,0.0086,3.4152,6.0627,9481
ai_faces_1k,topographic,0.5811,0.0695,2.7887,5.505,7318
ai_faces_1k,topographic,0.5806,0.1732,1.2847,5.1831,7640
ai_faces_1k,topographic,0.5894,0.107,2.4411,5.4654,7807
ai_faces_1k,topographic,0.5665,0.1089,3.0916,5.9642,8847
ai_faces_1k,topographic,0.582,0.0034,2.9986,5.9646,9334
ai_faces_1k,topographic,0.572,0.0264,3.4541,6.2694,10391
ai_faces_1k,topographic,0.5685,0.0321,3.4648,6.2406,9317
ai_faces_1k,topographic,0.5985,0.0465,3.4054,6.1894,9507
ai_faces_1k,topographic,0.5872,0.0033,3.2106,5.7103,7820
ai_faces_1k,topographic,0.6011,0.0664,3.1717,5.7912,8193
ai_faces_1k,topographic,0.5885,0.0272,3.5232,6.1874,9812
ai_faces_1k,topographic,0.5748,0.026,3.4879,6.4126,11249
ai_faces_1k,topographic,0.6558,0.0909,1.6348,4.8195,6314
ai_faces_1k,topographic,0.5836,0.2191,1.4699,5.1882,7060
ai_faces_1k,topographic,0.6022,0.0175,3.3561,5.9925,8185
ai_faces_1k,topographic,0.5873,0.0077,3.503,6.0364,9168
ai_faces_1k,topographic,0.5868,0.0239,3.4584,5.8875,8146
ai_faces_1k,topographic,0.5945,0.0126,3.3522,5.8724,8541
ai_faces_1k,topographic,0.5798,0.0051,3.5478,6.1907,10395
ai_faces_1k,topographic,0.5799,0.0162,3.4938,6.2602,9708
ai_faces_1k,topographic,0.5998,0.0369,3.2664,5.8676,9330
ai_faces_1k,topographic,0.5802,0.0296,3.4498,6.014,8645
ai_faces_1k,topographic,0.5876,0.0735,3.3199,5.9879,8702
ai_faces_1k,topographic,0.5893,0.0034,3.3145,5.8503,8217
ai_faces_1k,topographic,0.6269,0.0841,0.2897,4.8946,6455
ai_faces_1k,topographic,0.5972,0.0307,3.4303,5.9208,8741
ai_faces_1k,topographic,0.6466,0.1069,0.4721,4.6928,5840
ai_faces_1k,topographic,0.5833,0.0228,3.2775,5.7368,8285
ai_faces_1k,topographic,0.585,0.0219,3.4799,6.0957,8863
ai_faces_1k,topographic,0.5657,0.2551,2.4132,4.8283,6539
ai_faces_1k,topographic,0.6644,0.0044,2.5577,5.501,7648
ai_faces_1k,topographic,0.5655,0.0901,3.4105,6.0858,9756
ai_faces_1k,topographic,0.6024,0.137,1.3806,5.0269,6486
ai_faces_1k,topographic,0.5944,0.0119,3.2349,5.8466,8524
ai_faces_1k,topographic,0.597,0.0703,2.5651,5.6119,8427
ai_faces_1k,topographic,0.588,0.0109,1.5283,5.7957,8702
ai_faces_1k,topographic,0.5872,0.0453,3.077,5.6576,8024
ai_faces_1k,topographic,0.6325,0.0649,2.1189,5.0311,6801
ai_faces_1k,topographic,0.5683,0.0456,2.9475,5.272,6753
ai_faces_1k,topographic,0.683,0.0214,2.372,5.1176,6255
ai_faces_1k,topographic,0.5868,0.0531,3.3821,5.9832,8785
ai_faces_1k,topographic,0.5771,0.0693,3.445,6.2676,9418
ai_faces_1k,topographic,0.5772,0.0574,3.2555,5.6383,7217
ai_faces_1k,topographic,0.6336,0.0501,1.4448,5.2956,7343
ai_faces_1k,topographic,0.5937,0.0207,3.4755,6.066,9318
ai_faces_1k,topographic,0.605,0.0057,3.2737,5.8139,7763
ai_faces_1k,topographic,0.6683,0.0722,2.3977,4.8355,6195
ai_faces_1k,topographic,0.5846,0.093,2.9211,5.3755,7227
ai_faces_1k,topographic,0.5947,0.0008,3.0599,5.8032,8509
ai_faces_1k,topographic,0.5889,0.0477,3.2837,6.174,9664
ai_faces_1k,topographic,0.5719,0.0234,3.4528,5.8899,8306
ai_faces_1k,topographic,0.5857,0.0259,3.2032,6.1013,9358
ai_faces_1k,topographic,0.5711,0.0079,3.5419,6.0469,9172
ai_faces_1k,topographic,0.594,0.0186,1.6856,5.8598,8000
ai_faces_1k,topographic,0.5847,0.0033,3.4314,6.0918,9523
ai_faces_1k,topographic,0.5788,0.0244,3.4589,5.9805,8160
ai_faces_1k,topographic,0.6926,0.0772,1.316,4.5607,5649
ai_faces_1k,topographic,0.5794,0.0441,3.3786,5.9197,7875
ai_faces_1k,topographic,0.6138,0.0032,2.937,5.5688,7902
ai_faces_1k,topographic,0.627,0.0086,2.9511,5.7596,8653
ai_faces_1k,topographic,0.5733,0.1326,1.6292,5.3462,6701
ai_faces_1k,topographic,0.5657,0.1059,3.2625,5.7561,8305
ai_faces_1k,topographic,0.5758,0.0792,3.3788,6.1011,9103
ai_faces_1k,topographic,0.6308,0.0772,3.0448,5.3084,7218
ai_faces_1k,topographic,0.5826,0.0312,3.4202,6.0807,9006
ai_faces_1k,topographic,0.5764,0.008,3.4074,6.1246,10783
ai_faces_1k,topographic,0.5786,0.0327,3.2698,5.9236,7617
ai_faces_1k,topographic,0.6007,0.0151,2.7599,5.5552,7500
ai_faces_1k,topographic,0.5878,0.0706,3.3882,5.9191,8160
ai_faces_1k,topographic,0.5679,0.0118,3.4655,6.076,9151
ai_faces_1k,topographic,0.5974,0.0388,3.3129,5.7326,8072
ai_faces_1k,topographic,0.5668,0.0062,3.4112,5.9404,9328
ai_faces_1k,topographic,0.5849,0.0089,3.3743,5.7949,7974
ai_faces_1k,topographic,0.6232,0.0547,1.7688,5.4142,6885
ai_faces_1k,topographic,0.5728,0.0057,3.1852,5.6273,7401
ai_faces_1k,topographic,0.5917,0.0281,3.2233,5.5267,8062
ai_faces_1k,topographic,0.6109,0.0703,3.0877,5.5207,8155
ai_faces_1k,topographic,0.5845,0.0056,3.3065,5.9623,9033
ai_faces_1k,topographic,0.6346,0.0731,1.4729,4.9662,7250
ai_faces_1k,topographic,0.5946,0.0144,3.4552,6.2079,9860
ai_faces_1k,topographic,0.5795,0.0524,3.2719,5.8552,8321
ai_faces_1k,topographic,0.5795,0.2409,1.8161,4.979,6352
ai_faces_1k,topographic,0.5909,0.1215,3.0115,5.3359,6800
ai_faces_1k,topographic,0.5554,0.0855,1.7041,5.6378,7599
ai_faces_1k,topographic,0.5785,0.0522,3.3762,5.9999,9091
ai_faces_1k,topographic,0.7016,0.0433,1.4266,4.5129,5315
ai_faces_1k,topographic,0.659,0.0729,1.4475,4.9206,6672
ai_faces_1k,topographic,0.5746,0.0297,3.4531,6.003,8799
ai_faces_1k,topographic,0.5797,0.0391,3.3546,5.8934,8689
ai_faces_1k,topographic,0.5929,0.0083,3.3389,5.9034,9139
ai_faces_1k,topographic,0.5987,0.0296,3.4791,6.1664,9502
ai_faces_1k,topographic,0.5786,0.0453,3.27,5.8231,8376
ai_faces_1k,topographic,0.5876,0.0225,3.4788,6.1207,10234
ai_faces_1k,topographic,0.5742,0.0315,3.4139,6.0295,8858
ai_faces_1k,topographic,0.5684,0.2067,1.55,5.1378,6602
ai_faces_1k,topographic,0.5743,0.056,3.3082,6.0327,9099
ai_faces_1k,topographic,0.5575,0.1267,3.0782,6.0009,9680
ai_faces_1k,topographic,0.571,0.0064,3.4227,5.9644,9381
ai_faces_1k,topographic,0.6451,0.1171,1.4833,4.8374,6143
ai_faces_1k,topographic,0.5619,0.1408,3.3225,6.0879,9232
ai_faces_1k,topographic,0.5822,0.0193,3.2139,5.7602,7883
ai_faces_1k,topographic,0.6046,0.0685,3.3116,5.9543,8889
ai_faces_1k,topographic,0.5782,0.0166,3.4616,6.2053,9040
ai_faces_1k,topographic,0.5735,0.0153,3.4531,6.0165,8564
ai_faces_1k,topographic,0.5994,0.0086,3.3863,5.9928,8703
ai_faces_1k,topographic,0.6206,0.1109,1.5779,4.8171,5972
ai_faces_1k,topographic,0.5966,0.0272,3.4131,6.1937,9143
ai_faces_1k,topographic,0.5991,0.1589,1.195,5.0384,6916
ai_faces_1k,topographic,0.5767,0.0063,3.4494,6.1875,10599
ai_faces_1k,topographic,0.5987,0.0959,1.4538,5.1028,6549
ai_faces_1k,topographic,0.6044,0.009,3.4333,6.2222,10331
ai_faces_1k,topographic,0.5792,0.0354,3.4979,6.2449,10035
ai_faces_1k,topographic,0.6022,0.0849,3.1169,5.5463,7354
ai_faces_1k,topographic,0.608,0.0018,3.3215,6.2175,10520
ai_faces_1k,topographic,0.5857,0.0234,3.3691,5.8689,8457
ai_faces_1k,topographic,0.6233,0.0536,3.1253,5.307,6359
ai_faces_1k,topographic,0.6188,0.0103,1.7931,5.7347,8458
ai_faces_1k,topographic,0.6037,0.1137,1.2935,5.4164,7758
ai_faces_1k,topographic,0.5924,0.0167,3.4403,6.2142,10842
ai_faces_1k,topographic,0.6335,0.0028,3.2991,5.5367,6506
ai_faces_1k,topographic,0.5984,0.0559,3.2937,5.6751,7459
ai_faces_1k,topographic,0.6055,0.0235,3.1527,5.3937,7117
ai_faces_1k,topographic,0.5978,0.0168,3.3951,5.9753,8102
ai_faces_1k,topographic,0.6557,0.0133,1.6172,4.8606,6078
ai_faces_1k,topographic,0.5906,0.014,3.3369,5.9711,9282
ai_faces_1k,topographic,0.6257,0.0254,3.2006,5.4672,7669
ai_faces_1k,topographic,0.5226,0.2476,1.8093,5.2793,8126
ai_faces_1k,topographic,0.596,0.0658,3.2772,5.9044,8233
ai_faces_1k,topographic,0.6842,0.0393,2.296,4.3734,5099
ai_faces_1k,topographic,0.6314,0.0639,3.1407,5.4824,7262
ai_faces_1k,topographic,0.559,0.0634,2.9358,5.8898,9108
ai_faces_1k,topographic,0.5964,0.0351,3.3498,6.1046,9107
ai_faces_1k,topographic,0.6658,0.0854,1.0647,4.771,6317
ai_faces_1k,topographic,0.5852,0.0265,3.4386,5.8099,7432
ai_faces_1k,topographic,0.5828,0.0063,3.3971,6.1659,10098
ai_faces_1k,topographic,0.5787,0.0572,3.3182,5.7946,7982
ai_faces_1k,topographic,0.6235,0.16,1.0322,4.7444,6886
ai_faces_1k,topographic,0.5748,0.0554,3.416,5.9513,8828
ai_faces_1k,topographic,0.5945,0.0048,3.3535,5.8156,7877
ai_faces_1k,topographic,0.6083,0.2038,2.0695,4.8678,6714
ai_faces_1k,topographic,0.6033,0.0134,3.3436,5.6871,6918
ai_faces_1k,topographic,0.6585,0.0745,1.8283,4.7862,6009
ai_faces_1k,topographic,0.577,0.1815,1.6043,5.3519,7454
ai_faces_1k,topographic,0.5909,0.0247,3.4085,6.2002,9522
real_faces_1k,topographic,0.6297,0.0073,2.4598,5.7407,8767
real_faces_1k,topographic,0.6598,0.0644,3.0232,5.1048,6610
real_faces_1k,topographic,0.5687,0.0097,3.2491,6.2475,10319
real_faces_1k,topographic,0.5856,0.0099,3.3323,5.9916,8480
real_faces_1k,topographic,0.5899,0.0236,3.3831,5.9426,8732
real_faces_1k,topographic,0.5673,0.152,2.2212,5.4675,7430
real_faces_1k,topographic,0.5681,0.0136,3.3116,6.0159,9170
real_faces_1k,topographic,0.6121,0.0128,1.3901,5.268,6539
real_faces_1k,topographic,0.5672,0.1018,1.3225,5.5124,7382
real_faces_1k,topographic,0.568,0.0829,3.3796,6.2162,10282
real_faces_1k,topographic,0.5893,0.1058,2.4141,5.4288,7695
real_faces_1k,topographic,0.6822,0.0215,1.6011,5.1715,7465
real_faces_1k,topographic,0.5536,0.013,3.355,6.0258,9146
real_faces_1k,topographic,0.5619,0.026,3.3065,5.8378,8265
real_faces_1k,topographic,0.5614,0.1421,3.3516,5.8938,7956
real_faces_1k,topographic,0.6264,0.045,2.1077,5.1429,6351
real_faces_1k,topographic,0.5927,0.0929,2.4519,5.7632,7909
real_faces_1k,topographic,0.5408,0.1798,2.9053,5.8465,9278
real_faces_1k,topographic,0.5856,0.0739,2.9838,5.9252,8454
real_faces_1k,topographic,0.6028,0.1429,2.5404,5.1467,6991
real_faces_1k,topographic,0.5723,0.0296,3.4071,6.1226,9554
real_faces_1k,topographic,0.6009,0.0789,2.7036,5.4822,7928
real_faces_1k,topographic,0.6794,0.0738,1.3482,4.4081,4967
real_faces_1k,topographic,0.7082,0.0149,1.9502,4.9628,6902
real_faces_1k,topographic,0.5688,0.069,3.3195,5.9708,8598
real_faces_1k,topographic,0.5629,0.0892,3.123,5.9992,9540
real_faces_1k,topographic,0.6119,0.0153,2.489,5.1796,6028
real_faces_1k,topographic,0.6303,0.1178,1.316,4.728,5544
real_faces_1k,topographic,0.5713,0.0563,3.4019,5.8731,8132
real_faces_1k,topographic,0.5961,0.0574,3.1052,5.5433,7071
real_faces_1k,topographic,0.5791,0.0122,3.4863,6.1081,8917
real_faces_1k,topographic,0.5819,0.0021,3.4692,6.0056,8020
real_faces_1k,topographic,0.5693,0.0269,3.4524,6.0788,9119
real_faces_1k,topographic,0.6086,0.0945,1.9792,5.2868,7038
real_faces_1k,topographic,0.5738,0.0702,3.0372,5.7295,8086
real_faces_1k,topographic,0.5876,0.0461,3.2797,5.962,8856
real_faces_1k,topographic,0.5609,0.0235,3.1862,5.7033,8072
real_faces_1k,topographic,0.5893,0.0144,3.26,5.929,8651
real_faces_1k,topographic,0.5765,0.0564,3.172,5.806,7401
real_faces_1k,topographic,0.5769,0.0705,3.1607,5.9418,8693
real_faces_1k,topographic,0.6501,0.113,1.2444,4.7756,6010
real_faces_1k,topographic,0.5653,0.0178,3.026,6.0198,8355
real_faces_1k,topographic,0.5848,0.018,3.4591,5.9312,9193
real_faces_1k,topographic,0.5658,0.0609,1.7433,5.7149,8006
real_faces_1k,topographic,0.5203,0.1916,3.1494,5.6469,8137
real_faces_1k,topographic,0.5465,0.1696,1.6086,5.4734,7318
real_faces_1k,topographic,0.5661,0.0002,3.4827,6.2769,10664
real_faces_1k,topographic,0.604,0.0217,3.4276,5.8838,8078
real_faces_1k,topographic,0.5812,0.0146,3.4338,6.4222,10935
real_faces_1k,topographic,0.5808,0.0117,3.2858,5.82,8725
real_faces_1k,topographic,0.5603,0.1346,3.1597,5.7354,7035
real_faces_1k,topographic,0.6258,0.1179,3.1277,4.9915,5626
real_faces_1k,topographic,0.5583,0.0428,3.2532,5.9399,8331
real_faces_1k,topographic,0.5705,0.0953,3.3482,6.0107,10001
real_faces_1k,topographic,0.5844,0.1448,3.0282,5.3448,7488
real_faces_1k,topographic,0.5583,0.0575,3.394,5.9203,7458
real_faces_1k,topographic,0.6164,0.079,1.5537,5.4056,7626
real_faces_1k,topographic,0.5585,0.0104,3.3875,6.0926,9331
real_faces_1k,topographic,0.6054,0.0454,3.3436,5.9499,8886
real_faces_1k,topographic,0.5617,0.0932,3.4349,5.9172,8490
real_faces_1k,topographic,0.5831,0.0732,2.2684,5.55,7758
real_faces_1k,topographic,0.6646,0.0464,2.8458,5.1672,6913
real_faces_1k,topographic,0.5752,0.0572,3.4922,6.1408,8879
real_faces_1k,topographic,0.5911,0.0415,2.9039,5.8356,9146
real_faces_1k,topographic,0.5722,0.1002,3.1668,5.6246,7925
real_faces_1k,topographic,0.5538,0.116,2.3378,5.948,9340
real_faces_1k,topographic,0.6137,0.0271,2.9142,5.8869,9308
real_faces_1k,topographic,0.5786,0.152,1.6647,5.2407,6566
real_faces_1k,topographic,0.5852,0.0278,3.4047,5.8302,7811
real_faces_1k,topographic,0.684,0.0007,1.4447,4.681,5853
real_faces_1k,topographic,0.588,0.0247,3.2678,5.8533,7786
real_faces_1k,topographic,0.611,0.1052,1.8753,5.1984,6914
real_faces_1k,topographic,0.6027,0.0571,3.0956,5.7024,7837
real_faces_1k,topographic,0.6542,0.1528,1.0336,4.5045,5496
real_faces_1k,topographic,0.5785,0.0423,3.4985,6.0557,9405
real_faces_1k,topographic,0.5712,0.0632,1.1595,5.7104,8000
real_faces_1k,topographic,0.7137,0.0128,2.3162,4.934,6141
real_faces_1k,topographic,0.5754,0.0367,3.4349,6.2048,9928
real_faces_1k,topographic,0.5871,0.1123,1.9483,5.5324,7699
real_faces_1k,topographic,0.5704,0.1163,2.482,5.2832,6554
real_faces_1k,topographic,0.6225,0.0086,2.4118,5.689,7727
real_faces_1k,topographic,0.6032,0.0453,3.3369,6.0527,8370
real_faces_1k,topographic,0.5841,0.0381,3.4281,6.1258,8525
real_faces_1k,topographic,0.5601,0.0815,3.1981,5.9679,8664
real_faces_1k,topographic,0.6088,0.0022,3.3497,5.8549,8737
real_faces_1k,topographic,0.5558,0.0135,3.511,6.2709,10294
real_faces_1k,topographic,0.5711,0.069,3.227,5.8219,8233
real_faces_1k,topographic,0.6299,0.0076,2.6484,5.2648,7014
real_faces_1k,topographic,0.5987,0.0036,3.3414,5.7119,8104
real_faces_1k,topographic,0.5536,0.1312,1.5431,5.745,8771
real_faces_1k,topographic,0.5777,0.0304,3.3635,6.2974,11440
real_faces_1k,topographic,0.5624,0.0017,3.364,5.9927,8648
real_faces_1k,topographic,0.6431,0.0289,1.5589,5.4744,7976
real_faces_1k,topographic,0.6415,0.0506,1.5908,5.0838,7181
real_faces_1k,topographic,0.5771,0.0274,3.364,5.9975,8625
real_faces_1k,topographic,0.6303,0.0563,1.7108,5.7866,9392
real_faces_1k,topographic,0.5786,0.0142,3.4242,6.0231,9148
real_faces_1k,topographic,0.695,0.0156,1.2955,5.0677,6557
real_faces_1k,topographic,0.5919,0.0142,3.1081,5.4806,6609
real_faces_1k,topographic,0.5617,0.0753,3.467,6.2103,10299
real_faces_1k,topographic,0.5723,0.0014,3.5344,6.1599,9781
real_faces_1k,topographic,0.6054,0.0392,3.2135,5.5872,7001
real_faces_1k,topographic,0.5848,0.0571,3.3137,5.7417,7467
real_faces_1k,topographic,0.5847,0.0848,2.5715,5.5601,8011
real_faces_1k,topographic,0.5788,0.0032,3.4628,6.1883,9397
real_faces_1k,topographic,0.6028,0.0298,3.3497,5.9373,8495
real_faces_1k,topographic,0.5695,0.0269,2.9441,5.7684,8146
real_faces_1k,topographic,0.5879,0.0503,3.3091,5.8359,8188
real_faces_1k,topographic,0.5695,0.025,3.4357,6.2709,10093
real_faces_1k,topographic,0.5714,0.0446,3.3341,5.7539,8545
real_faces_1k,topographic,0.5813,0.0675,3.3319,5.8665,8510
real_faces_1k,topographic,0.5952,0.0928,3.1383,5.5196,7265
real_faces_1k,topographic,0.5819,0.0739,1.4529,5.2174,6663
real_faces_1k,topographic,0.5794,0.0605,3.3596,6.0,8888
real_faces_1k,topographic,0.5839,0.0097,1.8832,5.8866,8609
real_faces_1k,topographic,0.5544,0.0081,3.3126,6.1121,8760
real_faces_1k,topographic,0.5796,0.0023,3.1378,5.9646,8531
real_faces_1k,topographic,0.6014,0.197,2.2795,5.0278,7234
real_faces_1k,topographic,0.5818,0.0136,3.3027,5.8352,7473
real_faces_1k,topographic,0.5799,0.0006,3.2322,5.8047,8229
real_faces_1k,topographic,0.5677,0.0042,3.4063,5.9719,8455
real_faces_1k,topographic,0.5828,0.0382,3.5087,6.2395,9905
real_faces_1k,topographic,0.5808,0.1822,3.0985,5.1206,6145
real_faces_1k,topographic,0.5779,0.0136,3.4901,6.2273,9916
real_faces_1k,topographic,0.5899,0.0227,3.4507,6.1377,9614
real_faces_1k,topographic,0.6024,0.0119,2.6848,5.7194,8961
real_faces_1k,topographic,0.5597,0.0739,3.4773,6.0894,9231
real_faces_1k,topographic,0.5584,0.0802,3.3175,5.9263,9251
real_faces_1k,topographic,0.5615,0.0933,2.0757,5.9398,8990
real_faces_1k,topographic,0.5812,0.0361,2.9783,5.7371,7781
real_faces_1k,topographic,0.5757,0.0328,2.0324,5.8554,8368
real_faces_1k,topographic,0.5918,0.0228,1.4834,5.4194,7439
real_faces_1k,topographic,0.5646,0.1978,2.4117,5.3833,7408
real_faces_1k,topographic,0.5691,0.0083,3.5048,6.2874,9757
real_faces_1k,topographic,0.6472,0.094,1.439,5.1509,6815
real_faces_1k,topographic,0.5983,0.0391,1.4496,5.4195,7045
real_faces_1k,topographic,0.6005,0.1066,3.239,5.504,7010
real_faces_1k,topographic,0.6372,0.0093,3.155,5.5212,8097
real_faces_1k,topographic,0.6157,0.0377,3.1926,5.583,8104
real_faces_1k,topographic,0.6832,0.0045,1.3972,5.0479,7177
real_faces_1k,topographic,0.542,0.1741,2.74,5.4721,7157
real_faces_1k,topographic,0.568,0.0784,3.1619,5.6159,7623
real_faces_1k,topographic,0.5763,0.0225,3.2016,5.7352,8217
real_faces_1k,topographic,0.5985,0.0362,3.1326,5.5455,7353
real_faces_1k,topographic,0.6532,0.0066,3.3474,6.4407,6444
real_faces_1k,topographic,0.6177,0.0129,3.2646,5.7473,7484
real_faces_1k,topographic,0.7226,0.0475,1.2057,4.2064,5186
real_faces_1k,topographic,0.588,0.0039,3.3579,6.1771,10010
real_faces_1k,topographic,0.6289,0.1089,1.5631,5.0003,6919
real_faces_1k,topographic,0.6014,0.0132,3.3083,5.8503,7878
real_faces_1k,topographic,0.5737,0.148,1.3358,5.5504,7295
real_faces_1k,topographic,0.6296,0.0678,3.2654,5.3917,6144
real_faces_1k,topographic,0.6004,0.0093,3.523,6.1635,9832
real_faces_1k,topographic,0.5758,0.0187,3.3332,5.9819,9655
real_faces_1k,topographic,0.5682,0.1426,1.5164,5.1487,6942
real_faces_1k,topographic,0.5813,0.0591,3.3344,5.9502,8348
real_faces_1k,topographic,0.5818,0.1578,2.6555,5.6803,7975
real_faces_1k,topographic,0.5847,0.0033,3.3271,5.6314,7053
real_faces_1k,topographic,0.5712,0.0024,3.3389,5.8861,8043
real_faces_1k,topographic,0.604,0.1727,1.684,4.9678,6637
real_faces_1k,topographic,0.609,0.0625,3.332,5.9291,10773
real_faces_1k,topographic,0.5967,0.1895,1.4764,4.7893,6217
real_faces_1k,topographic,0.5652,0.068,2.3115,5.9872,8516
real_faces_1k,topographic,0.5781,0.0023,3.303,6.0128,9214
real_faces_1k,topographic,0.5996,0.0603,3.2783,5.6801,7492
real_faces_1k,topographic,0.5761,0.0147,3.5079,6.1559,9373
real_faces_1k,topographic,0.5538,0.0205,3.55,6.1484,9858
real_faces_1k,topographic,0.5217,0.2232,3.3046,5.7438,6410
real_faces_1k,topographic,0.6014,0.0116,3.4316,6.0856,8962
real_faces_1k,topographic,0.5861,0.0855,2.8224,5.8587,9290
real_faces_1k,topographic,0.547,0.0616,1.8263,5.7326,8768
real_faces_1k,topographic,0.5772,0.0316,3.3684,5.8338,7386
real_faces_1k,topographic,0.5801,0.1601,0.5161,5.2535,7023
real_faces_1k,topographic,0.5703,0.0233,3.3409,5.976,9098
real_faces_1k,topographic,0.5523,0.2016,3.1124,5.4588,8247
real_faces_1k,topographic,0.5815,0.0123,3.4125,5.9355,8585
real_faces_1k,topographic,0.5925,0.0484,3.2872,5.6512,8047
