category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
real_faces_1k,edge,0.872,0.0089,1.973,1.6484,314
real_faces_1k,edge,0.8352,0.0318,1.5785,1.7016,620
real_faces_1k,edge,0.7966,0.0082,1.6291,1.8884,442
real_faces_1k,edge,0.7423,0.0258,1.4648,2.3662,717
real_faces_1k,edge,0.7781,0.0344,1.5944,2.0295,658
real_faces_1k,edge,0.7345,0.0045,0.6147,2.4419,810
real_faces_1k,edge,0.8511,0.0367,1.7337,1.6372,444
real_faces_1k,edge,0.7981,0.0234,1.1641,1.8641,500
real_faces_1k,edge,0.8058,0.0271,1.8575,2.1399,853
real_faces_1k,edge,0.8466,0.0161,1.5672,1.7313,417
real_faces_1k,edge,0.7728,0.0108,1.1167,2.2438,682
real_faces_1k,edge,0.837,0.0217,1.7122,1.8595,711
real_faces_1k,edge,0.7091,0.0635,1.3146,2.6205,1091
real_faces_1k,edge,0.7947,0.1029,1.386,2.0334,613
real_faces_1k,edge,0.8927,0.0049,1.6943,1.2942,454
real_faces_1k,edge,0.7651,0.0694,0.7586,2.1998,859
real_faces_1k,edge,0.6278,0.0565,0.9796,3.2529,1215
real_faces_1k,edge,0.7606,0.0599,1.5126,1.8751,664
real_faces_1k,edge,0.7665,0.019,1.4245,2.25,863
real_faces_1k,edge,0.8472,0.0537,0.7158,1.5824,540
real_faces_1k,edge,0.7697,0.089,1.6534,2.2155,889
real_faces_1k,edge,0.7441,0.1081,1.8868,2.3075,834
real_faces_1k,edge,0.8883,0.0496,1.0686,1.1103,257
real_faces_1k,edge,0.732,0.0314,0.9052,2.6324,1146
real_faces_1k,edge,0.8897,0.0087,1.6091,1.3763,364
real_faces_1k,edge,0.8288,0.0467,1.7672,1.7809,473
real_faces_1k,edge,0.7581,0.1212,0.7877,2.2769,1041
real_faces_1k,edge,0.8552,0.0111,0.7211,1.5527,463
real_faces_1k,edge,0.7842,0.0675,0.9089,1.969,621
real_faces_1k,edge,0.8581,0.0078,1.744,1.6071,458
real_faces_1k,edge,0.8507,0.0635,0.6035,1.4729,499
real_faces_1k,edge,0.9145,0.0249,0.9294,1.0039,213
real_faces_1k,edge,0.8779,0.072,1.6998,1.2413,454
real_faces_1k,edge,0.707,0.0182,1.372,2.5872,1070
real_faces_1k,edge,0.7027,0.0054,1.4089,2.6678,1075
real_faces_1k,edge,0.8765,0.0013,1.1267,1.3455,449
real_faces_1k,edge,0.8375,0.0023,1.4855,1.7589,523
real_faces_1k,edge,0.8747,0.0797,1.0462,1.1726,348
real_faces_1k,edge,0.7801,0.133,1.5909,1.9701,628
real_faces_1k,edge,0.8453,0.0216,1.7293,1.6385,651
real_faces_1k,edge,0.7835,0.0361,1.0435,1.937,568
real_faces_1k,edge,0.7729,0.0338,1.0808,2.2497,889
real_faces_1k,edge,0.8419,0.0802,1.2092,1.4617,364
real_faces_1k,edge,0.8276,0.009,1.7046,1.6026,484
real_faces_1k,edge,0.798,0.026,1.0178,1.6942,638
real_faces_1k,edge,0.87,0.0211,1.6425,1.5227,486
real_faces_1k,edge,0.8574,0.0218,1.2279,1.5024,402
real_faces_1k,edge,0.7828,0.006,1.6844,1.979,702
real_faces_1k,edge,0.825,0.0817,1.7521,1.7377,620
real_faces_1k,edge,0.8358,0.0024,1.7356,1.7398,517
real_faces_1k,edge,0.753,0.0851,1.2196,2.3072,896
real_faces_1k,edge,0.6852,0.0818,1.0627,2.874,1226
real_faces_1k,edge,0.7156,0.075,1.371,2.6315,1157
real_faces_1k,edge,0.8753,0.0169,1.3113,1.4244,407
real_faces_1k,edge,0.7785,0.0269,1.4111,2.1356,623
real_faces_1k,edge,0.7953,0.0753,1.5859,1.8581,515
real_faces_1k,edge,0.8818,0.0012,1.1364,1.3597,312
real_faces_1k,edge,0.8783,0.0222,0.9741,1.2622,344
real_faces_1k,edge,0.7385,0.1358,1.6592,2.2242,938
real_faces_1k,edge,0.8455,0.0325,1.5162,1.6868,627
real_faces_1k,edge,0.7394,0.041,1.3592,2.3735,867
real_faces_1k,edge,0.7841,0.0672,0.7871,2.1272,736
real_faces_1k,edge,0.7524,0.0512,0.857,2.1459,877
real_faces_1k,edge,0.7227,0.0691,1.4726,2.5696,935
real_faces_1k,edge,0.7082,0.0108,1.4918,2.7681,970
real_faces_1k,edge,0.7796,0.0678,0.7762,2.1692,794
real_faces_1k,edge,0.7202,0.1287,1.6685,2.2544,745
real_faces_1k,edge,0.7223,0.0523,1.6495,2.4961,973
real_faces_1k,edge,0.7387,0.1312,1.5711,2.1566,824
real_faces_1k,edge,0.8617,0.0326,1.3831,1.411,314
real_faces_1k,edge,0.8108,0.0713,0.7456,1.7138,470
real_faces_1k,edge,0.8888,0.026,1.6801,1.3184,359
real_faces_1k,edge,0.6974,0.0543,1.7178,2.7883,1141
real_faces_1k,edge,0.8186,0.0377,0.5694,1.9778,649
real_faces_1k,edge,0.8168,0.0038,1.5756,1.8278,599
real_faces_1k,edge,0.7453,0.0202,1.5507,2.4272,721
real_faces_1k,edge,0.8553,0.0175,1.7821,1.6419,493
real_faces_1k,edge,0.8172,0.0488,1.4139,1.9542,742
real_faces_1k,edge,0.8972,0.0192,0.734,1.2084,340
real_faces_1k,edge,0.8235,0.0791,1.523,1.6609,447
real_faces_1k,edge,0.7927,0.0835,0.6963,1.9031,534
real_faces_1k,edge,0.7676,0.0152,1.5846,2.2881,817
real_faces_1k,edge,0.8357,0.0492,0.7696,1.7216,600
real_faces_1k,edge,0.8232,0.095,1.795,1.6793,561
real_faces_1k,edge,0.7926,0.0757,1.6071,1.945,635
real_faces_1k,edge,0.8418,0.0031,1.5644,1.5866,449
real_faces_1k,edge,0.8092,0.0073,1.8103,1.9927,666
real_faces_1k,edge,0.8149,0.0933,1.1856,1.8628,553
real_faces_1k,edge,0.8816,0.0285,1.4817,1.401,366
real_faces_1k,edge,0.8343,0.0513,1.6694,1.7549,569
real_faces_1k,edge,0.8208,0.025,1.3762,1.7394,616
real_faces_1k,edge,0.8167,0.005,1.5851,1.7844,602
real_faces_1k,edge,0.8893,0.0187,0.6863,1.298,425
real_faces_1k,edge,0.8921,0.0083,1.5962,1.2557,248
real_faces_1k,edge,0.7504,0.1038,0.6423,2.2748,796
real_faces_1k,edge,0.8107,0.0792,1.5334,1.7195,553
real_faces_1k,edge,0.8325,0.0713,1.5583,1.5288,409
real_faces_1k,edge,0.8874,0.0008,1.0696,1.4382,447
real_faces_1k,edge,0.7254,0.2024,0.6913,2.0953,713
real_faces_1k,edge,0.8002,0.0265,1.6716,1.6475,455
real_faces_1k,edge,0.8143,0.054,1.0991,1.789,725
real_faces_1k,edge,0.861,0.0266,1.0449,1.409,413
real_faces_1k,edge,0.7079,0.0874,1.3777,2.5129,978
real_faces_1k,edge,0.8148,0.0169,1.085,1.7465,431
real_faces_1k,edge,0.8734,0.0055,1.3438,1.646,534
real_faces_1k,edge,0.8149,0.0194,1.4942,1.8145,697
real_faces_1k,edge,0.8652,0.0374,1.2292,1.5243,501
real_faces_1k,edge,0.8166,0.0538,1.4041,1.9777,641
real_faces_1k,edge,0.684,0.1515,1.3219,2.5954,979
real_faces_1k,edge,0.745,0.0454,0.9043,2.5271,963
real_faces_1k,edge,0.8597,0.0343,0.7374,1.476,454
real_faces_1k,edge,0.7965,0.0204,1.8799,2.0422,627
real_faces_1k,edge,0.8799,0.0365,1.561,1.3415,394
real_faces_1k,edge,0.8653,0.0045,1.5416,1.567,388
real_faces_1k,edge,0.7874,0.1077,1.5737,1.9783,641
real_faces_1k,edge,0.7694,0.0173,1.01,2.1464,616
real_faces_1k,edge,0.7943,0.0139,1.5645,2.1076,734
real_faces_1k,edge,0.8606,0.0019,1.6999,1.5053,409
real_faces_1k,edge,0.7902,0.107,1.7763,1.9345,624
real_faces_1k,edge,0.7579,0.0822,1.0811,2.012,654
real_faces_1k,edge,0.8153,0.0293,1.7189,1.8993,672
real_faces_1k,edge,0.8267,0.022,1.6512,1.9467,704
real_faces_1k,edge,0.7903,0.0044,1.1749,1.9994,581
real_faces_1k,edge,0.6136,0.206,1.2576,2.9684,1098
real_faces_1k,edge,0.791,0.0285,1.5954,2.1015,793
real_faces_1k,edge,0.8565,0.0193,0.5974,1.5792,466
real_faces_1k,edge,0.8547,0.0275,1.5464,1.4997,445
real_faces_1k,edge,0.8659,0.0032,1.8181,1.5408,355
real_faces_1k,edge,0.8064,0.0361,1.6284,1.9946,752
real_faces_1k,edge,0.7719,0.0434,1.805,1.9164,566
real_faces_1k,edge,0.8682,0.0506,1.694,1.4022,462
real_faces_1k,edge,0.8405,0.1071,1.6851,1.4852,504
real_faces_1k,edge,0.8908,0.0077,1.2594,1.3874,367
real_faces_1k,edge,0.7388,0.0128,1.8751,2.505,1004
real_faces_1k,edge,0.7686,0.0303,1.2493,2.3555,854
real_faces_1k,edge,0.8026,0.0445,1.7806,1.8774,608
real_faces_1k,edge,0.8832,0.026,0.8153,1.3866,395
real_faces_1k,edge,0.7505,0.0034,0.8913,2.5023,1034
real_faces_1k,edge,0.8591,0.0257,1.6892,1.4827,453
real_faces_1k,edge,0.811,0.0324,1.4731,1.9071,549
real_faces_1k,edge,0.8996,0.0028,1.1273,1.2356,329
real_faces_1k,edge,0.8348,0.0192,0.3701,1.4962,449
real_faces_1k,edge,0.7857,0.0033,0.7313,2.1837,842
real_faces_1k,edge,0.8646,0.0335,1.6255,1.496,370
real_faces_1k,edge,0.7406,0.0055,0.7496,2.4406,1081
real_faces_1k,edge,0.763,0.0052,1.2319,2.5038,1063
real_faces_1k,edge,0.8704,0.026,1.0751,1.474,319
real_faces_1k,edge,0.917,0.002,1.2213,1.0363,343
real_faces_1k,edge,0.7396,0.0643,0.8126,2.0333,667
real_faces_1k,edge,0.7923,0.0495,1.7365,2.0436,610
real_faces_1k,edge,0.8259,0.0423,1.4628,1.6659,501
real_faces_1k,edge,0.8506,0.0992,1.082,1.3976,390
real_faces_1k,edge,0.8264,0.0426,1.5742,1.7345,595
real_faces_1k,edge,0.8034,0.0029,1.532,1.925,657
real_faces_1k,edge,0.8848,0.0176,1.6845,1.3038,415
real_faces_1k,edge,0.7447,0.0569,0.5691,2.3649,873
real_faces_1k,edge,0.8863,0.0038,1.3541,1.3395,382
real_faces_1k,edge,0.7792,0.0015,1.7015,2.3682,873
real_faces_1k,edge,0.8718,0.0068,1.7406,1.4348,365
real_faces_1k,edge,0.8044,0.0498,1.6131,1.8257,639
real_faces_1k,edge,0.7584,0.029,1.8291,2.2081,844
real_faces_1k,edge,0.8639,0.0247,0.7792,1.5395,363
real_faces_1k,edge,0.8352,0.0486,1.1237,1.6176,400
real_faces_1k,edge,0.7987,0.0039,1.4706,2.1518,705
real_faces_1k,edge,0.787,0.1033,1.8442,1.7868,504
real_faces_1k,edge,0.8675,0.0306,0.7453,1.5563,485
real_faces_1k,edge,0.7724,0.0483,1.0458,2.2961,906
real_faces_1k,edge,0.802,0.0063,1.0792,1.9343,519
real_faces_1k,edge,0.8915,0.0613,1.4897,1.1363,268
real_faces_1k,edge,0.7645,0.0436,1.5208,2.1409,700
real_faces_1k,edge,0.7642,0.101,1.6327,2.1669,714
real_faces_1k,edge,0.8371,0.0108,1.0907,1.7827,525
real_faces_1k,edge,0.7253,0.141,0.6327,2.172,860
real_faces_1k,edge,0.9413,0.002,0.48,0.7334,126
real_faces_1k,edge,0.9204,0.0009,1.3876,1.2735,341
real_faces_1k,edge,0.9041,0.033,1.2123,1.1232,306
real_faces_1k,edge,0.8451,0.0313,0.9795,1.7093,433
real_faces_1k,edge,0.7932,0.0223,1.0606,1.927,514
real_faces_1k,edge,0.8671,0.0526,1.6555,1.3738,397
real_faces_1k,edge,0.8384,0.0351,1.1468,1.5808,477
real_faces_1k,edge,0.8093,0.0044,0.8669,2.0689,774
real_faces_1k,edge,0.7663,0.0003,1.2281,2.2176,789
real_faces_1k,edge,0.7954,0.001,1.1573,1.954,720
real_faces_1k,edge,0.9031,0.0248,1.7046,1.148,283
real_faces_1k,edge,0.8383,0.0483,0.5661,1.6132,499
real_faces_1k,edge,0.8302,0.0093,1.3235,1.7646,567
real_faces_1k,edge,0.8618,0.0113,0.6651,1.5455,426
real_faces_1k,edge,0.8029,0.0622,1.6048,1.9171,722
real_faces_1k,edge,0.852,0.0666,1.7024,1.5061,395
real_faces_1k,edge,0.8334,0.0317,1.7044,1.8384,581
real_faces_1k,edge,0.7931,0.0338,1.1557,2.0759,583
real_faces_1k,edge,0.746,0.0757,1.6378,2.2568,712
real_faces_1k,edge,0.8959,0.0038,1.3319,1.3461,390
real_faces_1k,edge,0.783,0.0236,1.1185,2.0953,726
real_faces_1k,edge,0.7914,0.1132,1.6631,1.7177,387
real_faces_1k,edge,0.8822,0.0365,1.5798,1.2761,450
real_faces_1k,edge,0.7094,0.0025,1.8053,2.6498,1099
real_faces_1k,edge,0.8982,0.0128,1.6435,1.2996,320
real_faces_1k,edge,0.8716,0.0607,1.5174,1.4143,420
real_faces_1k,edge,0.7855,0.0762,0.5803,2.1247,836
real_faces_1k,edge,0.88,0.0365,1.4582,1.3683,395
real_faces_1k,edge,0.8694,0.0181,1.7285,1.4326,385
real_faces_1k,edge,0.8012,0.0154,1.8222,2.122,816
real_faces_1k,edge,0.7347,0.0512,0.6681,2.5125,832
real_faces_1k,edge,0.8283,0.0192,1.708,1.9746,648
real_faces_1k,edge,0.6975,0.0777,1.5986,2.7206,1371
real_faces_1k,edge,0.8414,0.0104,1.698,1.4969,491
real_faces_1k,edge,0.762,0.1142,1.7901,2.0289,682
real_faces_1k,edge,0.7548,0.0263,1.637,2.492,976
real_faces_1k,edge,0.8452,0.07,1.1769,1.5565,537
real_faces_1k,edge,0.8914,0.0054,1.6318,1.2786,314
real_faces_1k,edge,0.8486,0.0535,1.0789,1.4722,300
real_faces_1k,edge,0.9084,0.0242,1.6885,1.1886,277
real_faces_1k,edge,0.8797,0.0216,0.6101,1.3549,370
real_faces_1k,edge,0.8793,0.0422,0.9934,1.3766,413
real_faces_1k,edge,0.8608,0.0029,1.3939,1.4267,427
real_faces_1k,edge,0.7732,0.0292,1.2366,2.3609,786
real_faces_1k,edge,0.8306,0.0449,1.7728,1.6739,562
real_faces_1k,edge,0.8107,0.0535,1.6963,1.6631,510
real_faces_1k,edge,0.7478,0.0304,1.1772,2.162,695
real_faces_1k,edge,0.9199,0.0079,1.6631,1.2042,255
real_faces_1k,edge,0.8525,0.0771,1.3768,1.4611,368
real_faces_1k,edge,0.7902,0.0078,1.6666,2.2417,867
real_faces_1k,edge,0.8817,0.0011,1.6793,1.4472,416
real_faces_1k,edge,0.6494,0.1674,1.666,2.7461,1095
real_faces_1k,edge,0.8097,0.0093,1.5517,1.8729,652
real_faces_1k,edge,0.8101,0.1005,1.7101,1.8265,637
real_faces_1k,edge,0.8425,0.0191,0.9067,1.8881,568
real_faces_1k,edge,0.7094,0.1305,1.4241,2.5256,778
real_faces_1k,edge,0.7949,0.0704,0.7273,2.0209,727
real_faces_1k,edge,0.6196,0.0343,1.2664,2.8307,1006
real_faces_1k,edge,0.8396,0.0217,0.7301,1.6088,370
real_faces_1k,edge,0.7478,0.0996,1.2493,2.3204,949
real_faces_1k,edge,0.8045,0.0622,1.5023,1.7021,567
real_faces_1k,edge,0.8923,0.0084,1.6313,1.3283,376
real_faces_1k,edge,0.7406,0.119,1.3278,2.3595,686
real_faces_1k,edge,0.8703,0.0046,1.4689,1.4215,394
real_faces_1k,edge,0.7888,0.0874,1.8159,1.9713,703
real_faces_1k,edge,0.8949,0.0163,1.5372,1.1936,310
real_faces_1k,edge,0.7579,0.1,0.7789,2.318,653
real_faces_1k,edge,0.8811,0.0212,1.6384,1.2588,286
real_faces_1k,edge,0.8656,0.0163,1.7792,1.6694,544
real_faces_1k,edge,0.8955,0.0249,1.7111,1.1948,354
real_faces_1k,edge,0.7974,0.0466,1.3107,2.0914,650
real_faces_1k,edge,0.6564,0.0553,1.1742,3.032,1297
real_faces_1k,edge,0.8493,0.0473,1.2753,1.5464,438
real_faces_1k,edge,0.7442,0.0574,0.791,2.5195,869
real_faces_1k,edge,0.9088,0.0137,1.1424,1.0758,269
real_faces_1k,edge,0.7513,0.073,1.4137,2.3665,855
real_faces_1k,edge,0.7596,0.0234,1.6318,2.1859,821
real_faces_1k,edge,0.7448,0.0049,0.9488,2.2473,1517
real_faces_1k,edge,0.8103,0.0029,0.7313,2.0168,641
real_faces_1k,edge,0.8355,0.0399,1.2559,1.7002,551
real_faces_1k,edge,0.7931,0.0797,1.616,2.0806,617
real_faces_1k,edge,0.7745,0.0111,0.7652,2.0519,744
real_faces_1k,edge,0.8729,0.0125,1.6888,1.5982,423
real_faces_1k,edge,0.8579,0.0332,1.6837,1.569,569
real_faces_1k,edge,0.7319,0.0311,0.7118,2.5543,913
real_faces_1k,edge,0.8433,0.0347,0.7648,1.6916,483
real_faces_1k,edge,0.8409,0.0281,0.8648,1.818,558
real_faces_1k,edge,0.7908,0.0479,1.7452,1.8401,409
real_faces_1k,edge,0.9069,0.0093,0.8435,1.1554,312
real_faces_1k,edge,0.8746,0.026,1.2389,1.3618,412
real_faces_1k,edge,0.8288,0.0185,1.0275,1.762,528
real_faces_1k,edge,0.8238,0.0112,1.7441,1.8615,709
real_faces_1k,edge,0.8603,0.0132,1.2065,1.4724,300
real_faces_1k,edge,0.8821,0.0238,1.073,1.3658,433
real_faces_1k,edge,0.8111,0.0116,1.5844,2.1028,715
real_faces_1k,edge,0.8045,0.068,1.0686,1.6614,482
real_faces_1k,edge,0.7127,0.1209,1.6414,2.4778,961
real_faces_1k,edge,0.7559,0.056,1.8309,2.3866,932
real_faces_1k,edge,0.7828,0.0997,0.6472,1.9286,619
real_faces_1k,edge,0.8357,0.0636,1.6121,1.8384,503
real_faces_1k,edge,0.822,0.0545,0.7718,1.6606,390
real_faces_1k,edge,0.8059,0.0217,1.411,2.1042,679
real_faces_1k,edge,0.8186,0.0204,1.266,1.8356,629
real_faces_1k,edge,0.8181,0.0349,0.9716,1.8288,442
real_faces_1k,edge,0.8455,0.0471,1.7328,1.6203,561
real_faces_1k,edge,0.923,0.0135,1.4554,1.1588,390
real_faces_1k,edge,0.8389,0.0545,1.3237,1.5552,412
real_faces_1k,edge,0.654,0.2107,1.3058,2.6101,1004
real_faces_1k,edge,0.8407,0.0366,0.6616,1.4743,425
real_faces_1k,edge,0.8106,0.035,1.486,1.9587,698
real_faces_1k,edge,0.8475,0.0341,0.923,1.6056,612
real_faces_1k,edge,0.7839,0.0401,1.6075,2.1335,639
real_faces_1k,edge,0.7498,0.0091,1.6906,2.3234,1098
real_faces_1k,edge,0.8169,0.0676,1.7183,1.8359,539
real_faces_1k,edge,0.777,0.1203,1.2021,1.9894,885
real_faces_1k,edge,0.7818,0.0713,1.6437,2.2702,938
real_faces_1k,edge,0.8101,0.0018,1.6275,2.0286,685
real_faces_1k,edge,0.8537,0.039,1.2939,1.6729,481
real_faces_1k,edge,0.782,0.0617,1.5156,2.173,1384
real_faces_1k,edge,0.8035,0.0117,0.8539,2.094,825
real_faces_1k,edge,0.9021,0.0319,1.6333,1.064,266
real_faces_1k,edge,0.7911,0.0504,1.7265,2.0304,991
real_faces_1k,edge,0.8134,0.076,1.6033,1.7019,497
real_faces_1k,edge,0.8341,0.0635,1.6007,1.7865,609
real_faces_1k,edge,0.8224,0.0112,1.3107,1.7994,543
real_faces_1k,edge,0.7856,0.0916,0.6853,1.9899,760
real_faces_1k,edge,0.8158,0.0551,1.5801,1.8162,634
real_faces_1k,edge,0.7191,0.1863,0.834,2.1489,797
real_faces_1k,edge,0.7493,0.0402,0.7835,2.3627,774
real_faces_1k,edge,0.7794,0.109,1.0686,1.9706,725
real_faces_1k,edge,0.7899,0.0202,1.5537,2.0707,796
real_faces_1k,edge,0.8339,0.0914,1.8819,1.4894,523
