category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
ai_faces_1k,raw,0.9162,0.0643,0.1158,6.5785,438
ai_faces_1k,raw,0.8653,0.0758,0.6562,7.3519,2165
ai_faces_1k,raw,0.8545,0.0333,0.4684,7.5348,3363
ai_faces_1k,raw,0.7843,0.1394,0.3867,7.1293,1136
ai_faces_1k,raw,0.8222,0.0849,0.2924,7.7258,2194
ai_faces_1k,raw,0.7102,0.2307,0.1388,7.3751,806
ai_faces_1k,raw,0.8691,0.0098,0.2382,7.4717,2083
ai_faces_1k,raw,0.8813,0.0095,0.2572,7.0879,920
ai_faces_1k,raw,0.7992,0.1303,1.0213,7.0275,1927
ai_faces_1k,raw,0.9118,0.0521,0.3571,7.0098,1124
ai_faces_1k,raw,0.7908,0.1561,0.6101,7.5803,1429
ai_faces_1k,raw,0.843,0.0874,0.4004,7.5203,2095
ai_faces_1k,raw,0.7487,0.2306,0.5064,6.7606,1296
ai_faces_1k,raw,0.8032,0.026,0.4144,7.5108,1364
ai_faces_1k,raw,0.8556,0.049,0.6382,7.5938,2156
ai_faces_1k,raw,0.8675,0.0872,0.2717,7.4113,1626
ai_faces_1k,raw,0.8609,0.0886,0.5463,7.5668,1295
ai_faces_1k,raw,0.8689,0.0008,0.378,7.6165,3333
ai_faces_1k,raw,0.8104,0.17,0.3567,6.2824,1020
ai_faces_1k,raw,0.7967,0.0878,0.5344,7.721,1387
ai_faces_1k,raw,0.8318,0.004,0.2911,7.4754,815
ai_faces_1k,raw,0.8767,0.0495,0.1794,7.1515,1196
ai_faces_1k,raw,0.7146,0.1096,0.3007,7.0239,1314
ai_faces_1k,raw,0.7738,0.1754,0.416,7.4794,935
ai_faces_1k,raw,0.8667,0.0008,1.2851,7.683,1116
ai_faces_1k,raw,0.6936,0.2595,0.3815,7.678,789
ai_faces_1k,raw,0.7544,0.1121,0.8499,7.7166,1640
ai_faces_1k,raw,0.7394,0.1449,0.1709,7.4888,868
ai_faces_1k,raw,0.6959,0.0103,1.5383,7.3742,766
ai_faces_1k,raw,0.9333,0.0175,0.176,7.1321,818
ai_faces_1k,raw,0.8132,0.112,0.468,7.6292,879
ai_faces_1k,raw,0.6929,0.1857,2.1444,7.676,1232
ai_faces_1k,raw,0.8636,0.0882,0.2249,7.1875,803
ai_faces_1k,raw,0.766,0.0731,0.4306,7.3743,1464
ai_faces_1k,raw,0.7484,0.1939,0.2892,7.7472,1985
ai_faces_1k,raw,0.8175,0.0547,0.249,7.31,1414
ai_faces_1k,raw,0.8207,0.0806,0.1792,7.3282,1063
ai_faces_1k,raw,0.8503,0.0258,0.3178,7.5957,2227
ai_faces_1k,raw,0.8977,0.0237,0.4171,7.0326,1340
ai_faces_1k,raw,0.7344,0.0962,0.913,7.0218,1201
ai_faces_1k,raw,0.8361,0.033,0.2311,7.6003,1200
ai_faces_1k,raw,0.8923,0.0337,0.2681,7.5626,947
ai_faces_1k,raw,0.8581,0.0671,0.9067,7.5734,1475
ai_faces_1k,raw,0.8864,0.0072,0.3979,7.5425,1661
ai_faces_1k,raw,0.8214,0.1519,0.2989,7.6813,972
ai_faces_1k,raw,0.8851,0.0942,0.6196,6.1202,248
ai_faces_1k,raw,0.8195,0.0712,0.598,7.5934,2296
ai_faces_1k,raw,0.8435,0.1148,0.1588,7.6832,1589
ai_faces_1k,raw,0.8131,0.1137,1.3505,7.1528,1287
ai_faces_1k,raw,0.8386,0.0664,0.2161,7.5762,2892
ai_faces_1k,raw,0.8586,0.0065,0.5513,7.1699,413
ai_faces_1k,raw,0.8952,0.0226,0.8559,7.5222,2084
ai_faces_1k,raw,0.8707,0.0763,0.1886,7.5623,1534
ai_faces_1k,raw,0.854,0.0064,0.4563,7.4045,1079
ai_faces_1k,raw,0.8085,0.0005,0.3575,7.5808,914
ai_faces_1k,raw,0.7782,0.0446,0.4055,7.0374,743
ai_faces_1k,raw,0.6862,0.248,0.3166,6.9789,1086
ai_faces_1k,raw,0.7483,0.0906,0.3733,7.5082,1269
ai_faces_1k,raw,0.7257,0.2379,0.1797,7.6497,2301
ai_faces_1k,raw,0.8277,0.0581,0.3207,7.3965,978
ai_faces_1k,raw,0.7769,0.0549,0.4637,7.6781,1528
ai_faces_1k,raw,0.8365,0.0241,0.3244,7.6578,3378
ai_faces_1k,raw,0.8573,0.0261,0.7211,7.7835,1839
ai_faces_1k,raw,0.8122,0.047,0.3021,7.1409,979
ai_faces_1k,raw,0.7667,0.2093,0.5441,7.6727,1085
ai_faces_1k,raw,0.8654,0.0587,0.4567,7.5036,1710
ai_faces_1k,raw,0.7765,0.1272,0.4171,7.6878,4321
ai_faces_1k,raw,0.9023,0.0521,0.3133,6.6608,827
ai_faces_1k,raw,0.8192,0.0855,0.2522,6.9414,1506
ai_faces_1k,raw,0.8959,0.0152,0.2854,7.7379,1058
ai_faces_1k,raw,0.7966,0.0848,0.7097,7.7344,1649
ai_faces_1k,raw,0.8614,0.045,0.6605,7.7513,985
ai_faces_1k,raw,0.8853,0.088,0.5162,7.4241,1081
ai_faces_1k,raw,0.8681,0.0253,0.1474,7.3388,1527
ai_faces_1k,raw,0.8684,0.006,0.2259,7.1554,1515
ai_faces_1k,raw,0.8499,0.0041,0.2541,7.3237,1048
ai_faces_1k,raw,0.7074,0.2305,2.0898,7.6817,1727
ai_faces_1k,raw,0.8665,0.0693,0.2606,7.0259,1942
ai_faces_1k,raw,0.8396,0.0733,0.413,7.3934,1269
ai_faces_1k,raw,0.8014,0.1585,0.1173,6.7213,1297
ai_faces_1k,raw,0.8625,0.0987,1.9137,7.6679,1041
ai_faces_1k,raw,0.8907,0.0771,0.1195,6.1951,517
ai_faces_1k,raw,0.892,0.025,0.3333,7.0664,1057
ai_faces_1k,raw,0.8119,0.0927,0.4502,7.6788,987
ai_faces_1k,raw,0.5252,0.4598,0.1043,6.5809,1187
ai_faces_1k,raw,0.8909,0.0049,0.8225,7.6364,1286
ai_faces_1k,raw,0.7244,0.1191,0.2599,7.8,2010
ai_faces_1k,raw,0.7791,0.1441,0.4342,7.0918,744
ai_faces_1k,raw,0.8328,0.0144,0.3118,7.6698,1113
ai_faces_1k,raw,0.8218,0.0429,1.3471,6.8998,873
ai_faces_1k,raw,0.7452,0.029,2.1972,7.6389,1475
ai_faces_1k,raw,0.8968,0.0012,0.1599,7.1185,1324
ai_faces_1k,raw,0.4961,0.497,0.0977,7.1859,720
ai_faces_1k,raw,0.6402,0.2046,0.2952,7.3246,1262
ai_faces_1k,raw,0.8881,0.0935,1.9175,7.3844,539
ai_faces_1k,raw,0.828,0.0396,0.4202,7.4624,1083
ai_faces_1k,raw,0.8287,0.0293,0.2733,7.2051,2972
ai_faces_1k,raw,0.7653,0.1903,0.2436,7.3015,1455
ai_faces_1k,raw,0.8883,0.0653,0.3099,7.283,1476
ai_faces_1k,raw,0.8544,0.0217,0.7835,7.6579,1113
ai_faces_1k,raw,0.8202,0.0544,0.3093,7.6619,1532
ai_faces_1k,raw,0.8594,0.1086,0.363,7.1878,1369
ai_faces_1k,raw,0.801,0.0846,0.7436,7.3719,981
ai_faces_1k,raw,0.8037,0.0475,0.9537,7.4021,1587
ai_faces_1k,raw,0.8691,0.0443,0.2167,7.4181,1509
ai_faces_1k,raw,0.7449,0.2202,0.3233,7.6996,1087
ai_faces_1k,raw,0.8271,0.1327,0.1811,7.6545,1645
ai_faces_1k,raw,0.8207,0.1045,0.4187,7.4376,1060
ai_faces_1k,raw,0.819,0.1519,0.1854,7.6308,1199
ai_faces_1k,raw,0.8799,0.0401,0.3202,7.6163,1425
ai_faces_1k,raw,0.8666,0.0002,0.273,7.3498,949
ai_faces_1k,raw,0.8331,0.0085,0.3924,6.5416,1126
ai_faces_1k,raw,0.8894,0.0107,0.3387,7.3344,1423
ai_faces_1k,raw,0.7973,0.1938,0.4635,7.4365,1309
ai_faces_1k,raw,0.8679,0.0507,0.4272,7.2132,1854
ai_faces_1k,raw,0.7775,0.1303,0.2501,7.4455,1492
ai_faces_1k,raw,0.8395,0.1012,0.4117,7.5115,1567
ai_faces_1k,raw,0.7993,0.0764,0.6666,7.639,1999
ai_faces_1k,raw,0.7972,0.0608,0.3327,7.3301,1542
ai_faces_1k,raw,0.7622,0.1469,0.3155,7.6372,1266
ai_faces_1k,raw,0.7428,0.0292,0.3568,7.7075,2012
ai_faces_1k,raw,0.8278,0.0396,1.129,7.7173,1393
ai_faces_1k,raw,0.7713,0.1305,0.191,7.4295,754
ai_faces_1k,raw,0.8,0.1165,1.1369,7.7017,855
ai_faces_1k,raw,0.757,0.0737,0.9761,7.6981,1249
ai_faces_1k,raw,0.7464,0.0575,0.8975,7.6409,1388
ai_faces_1k,raw,0.8644,0.0103,0.2249,7.0383,1117
ai_faces_1k,raw,0.8079,0.0574,0.5599,7.5181,1116
ai_faces_1k,raw,0.9394,0.018,0.5552,6.805,737
ai_faces_1k,raw,0.6555,0.1915,0.2951,7.6917,991
ai_faces_1k,raw,0.8504,0.0661,0.6382,7.1193,1392
ai_faces_1k,raw,0.8974,0.0149,0.2458,6.8137,1014
ai_faces_1k,raw,0.7691,0.0334,0.4106,7.6119,1083
ai_faces_1k,raw,0.8667,0.0121,0.6038,6.6222,1308
ai_faces_1k,raw,0.8836,0.0474,0.4475,7.7062,1990
ai_faces_1k,raw,0.8766,0.0578,0.119,6.7375,680
ai_faces_1k,raw,0.8113,0.1718,0.1139,6.9796,813
ai_faces_1k,raw,0.8285,0.1304,0.221,7.2373,1071
ai_faces_1k,raw,0.6296,0.2016,0.4086,7.4556,1798
ai_faces_1k,raw,0.6879,0.1828,1.0808,7.3794,1157
ai_faces_1k,raw,0.917,0.0419,0.3212,6.7513,581
ai_faces_1k,raw,0.9248,0.0137,0.2681,6.3406,955
ai_faces_1k,raw,0.7452,0.1394,0.5378,7.5484,1205
ai_faces_1k,raw,0.8451,0.0508,0.411,7.6258,745
ai_faces_1k,raw,0.8639,0.0174,0.3966,6.9999,968
ai_faces_1k,raw,0.9104,0.0362,0.4628,7.7147,959
ai_faces_1k,raw,0.6484,0.1679,0.2114,7.594,876
ai_faces_1k,raw,0.8236,0.0423,0.4495,7.776,787
ai_faces_1k,raw,0.8135,0.0159,0.7051,7.4946,2021
ai_faces_1k,raw,0.7734,0.0725,0.3368,7.2871,1188
ai_faces_1k,raw,0.7467,0.0647,0.4376,7.6773,1405
ai_faces_1k,raw,0.7981,0.0167,0.3402,7.6156,3544
ai_faces_1k,raw,0.8485,0.0452,1.2261,7.7736,936
ai_faces_1k,raw,0.6029,0.3448,0.1526,6.5974,838
ai_faces_1k,raw,0.7524,0.1385,0.2977,7.5842,1978
ai_faces_1k,raw,0.7267,0.2107,1.9347,7.6457,1739
ai_faces_1k,raw,0.8265,0.1493,0.1501,7.5798,1527
ai_faces_1k,raw,0.8814,0.0398,0.3311,7.1915,1344
ai_faces_1k,raw,0.817,0.0405,0.3575,7.6351,1119
ai_faces_1k,raw,0.8785,0.0176,0.1879,7.4409,1286
ai_faces_1k,raw,0.7566,0.0639,0.2198,7.0374,935
ai_faces_1k,raw,0.8774,0.0383,0.2705,7.2959,1832
ai_faces_1k,raw,0.6831,0.2577,0.1086,6.9262,1100
ai_faces_1k,raw,0.7854,0.106,0.3197,7.7289,1952
ai_faces_1k,raw,0.8213,0.0993,0.1782,6.7872,934
ai_faces_1k,raw,0.8554,0.0881,0.5344,7.6711,1405
ai_faces_1k,raw,0.8465,0.0355,0.5779,7.6058,1829
ai_faces_1k,raw,0.9012,0.0584,1.5516,6.6879,438
ai_faces_1k,raw,0.9148,0.0442,0.2156,6.8465,1525
ai_faces_1k,raw,0.7107,0.0153,0.2075,7.8075,1193
ai_faces_1k,raw,0.8907,0.0397,0.3341,7.062,789
ai_faces_1k,raw,0.799,0.1673,0.4062,7.4544,1676
ai_faces_1k,raw,0.7885,0.1208,1.2412,7.3393,2606
ai_faces_1k,raw,0.8963,0.0643,0.4633,6.9721,1375
ai_faces_1k,raw,0.9251,0.0451,0.1651,7.131,785
ai_faces_1k,raw,0.8391,0.086,1.3022,7.5776,844
ai_faces_1k,raw,0.8879,0.0312,0.2538,6.6825,733
ai_faces_1k,raw,0.8315,0.0623,0.2835,7.6146,1240
ai_faces_1k,raw,0.8288,0.1523,0.2452,6.5715,720
ai_faces_1k,raw,0.8148,0.0812,0.2764,7.7221,1494
ai_faces_1k,raw,0.9022,0.0824,0.0766,6.9166,723
ai_faces_1k,raw,0.65,0.3313,1.1927,6.5682,1568
ai_faces_1k,raw,0.8967,0.0049,0.211,7.1405,1625
ai_faces_1k,raw,0.9259,0.0493,0.1096,5.4122,433
ai_faces_1k,raw,0.9019,0.0131,0.3823,7.456,924
ai_faces_1k,raw,0.7121,0.2687,0.2499,7.6133,1827
ai_faces_1k,raw,0.8817,0.069,0.5387,7.3478,1212
ai_faces_1k,raw,0.828,0.1246,0.2177,6.7115,996
ai_faces_1k,raw,0.8496,0.0142,0.2139,7.418,621
ai_faces_1k,raw,0.805,0.0001,0.2995,7.7013,1328
ai_faces_1k,raw,0.8573,0.0034,0.1958,7.4187,1319
ai_faces_1k,raw,0.7735,0.2052,0.1129,6.728,1206
ai_faces_1k,raw,0.7894,0.0227,1.7692,7.351,699
ai_faces_1k,raw,0.8913,0.0574,0.2307,7.0875,1022
ai_faces_1k,raw,0.7393,0.2118,0.2308,6.724,721
ai_faces_1k,raw,0.8622,0.0329,0.2808,7.6686,543
ai_faces_1k,raw,0.8438,0.1233,0.1978,6.579,635
ai_faces_1k,raw,0.8112,0.1729,0.1958,7.0013,1304
ai_faces_1k,raw,0.8214,0.1118,0.4934,7.6407,2476
real_faces_1k,raw,0.8477,0.073,0.3349,7.6368,1827
real_faces_1k,raw,0.8838,0.105,0.1698,6.7935,1104
real_faces_1k,raw,0.8258,0.0098,0.4237,7.6825,1671
real_faces_1k,raw,0.8181,0.1456,0.6745,7.4306,1861
real_faces_1k,raw,0.9156,0.0237,1.8123,7.0791,723
real_faces_1k,raw,0.6961,0.1357,0.3933,7.5972,1298
real_faces_1k,raw,0.7702,0.1836,0.2884,7.4864,1512
real_faces_1k,raw,0.7716,0.0988,1.0029,7.4118,1364
real_faces_1k,raw,0.733,0.0208,2.4101,7.2993,1714
real_faces_1k,raw,0.7869,0.1489,1.446,7.7552,3021
real_faces_1k,raw,0.7445,0.1756,0.2309,6.9835,1198
real_faces_1k,raw,0.9422,0.0093,2.0157,6.9866,1400
real_faces_1k,raw,0.7203,0.2344,0.3582,7.5041,1961
real_faces_1k,raw,0.783,0.0392,0.3847,7.4593,1317
real_faces_1k,raw,0.5678,0.4083,1.9051,7.8544,1307
real_faces_1k,raw,0.9295,0.01,0.2919,6.6348,883
real_faces_1k,raw,0.8672,0.0588,0.1855,7.2716,892
real_faces_1k,raw,0.7104,0.2286,0.1825,7.2439,1767
real_faces_1k,raw,0.832,0.0932,0.136,7.5648,1405
real_faces_1k,raw,0.8049,0.1287,0.554,7.2809,695
real_faces_1k,raw,0.7422,0.1942,0.2283,7.7444,1168
real_faces_1k,raw,0.8072,0.1621,1.755,7.3488,852
real_faces_1k,raw,0.8021,0.0542,0.1435,6.8525,673
real_faces_1k,raw,0.9228,0.063,0.3326,6.9621,1102
real_faces_1k,raw,0.6956,0.0655,0.8237,7.6819,1271
real_faces_1k,raw,0.7801,0.0139,0.7337,7.209,1304
real_faces_1k,raw,0.8248,0.005,0.5906,7.2934,1238
real_faces_1k,raw,0.7185,0.2494,0.2106,6.8067,840
real_faces_1k,raw,0.8468,0.1118,0.7206,7.5994,745
real_faces_1k,raw,0.7012,0.2704,0.7235,7.4409,1071
real_faces_1k,raw,0.7601,0.1156,1.0216,7.6715,3306
real_faces_1k,raw,0.747,0.1232,0.2993,7.6356,1147
real_faces_1k,raw,0.7369,0.0556,0.5731,7.8791,2316
real_faces_1k,raw,0.7665,0.141,2.1724,7.2292,1576
real_faces_1k,raw,0.8592,0.0191,0.1694,7.2686,1801
real_faces_1k,raw,0.8654,0.0473,0.448,7.508,1354
real_faces_1k,raw,0.7336,0.0469,0.3611,7.5843,1938
real_faces_1k,raw,0.7401,0.1021,0.4894,7.7037,1984
real_faces_1k,raw,0.8292,0.0641,0.1789,7.5562,986
real_faces_1k,raw,0.8251,0.0271,2.5372,7.6264,1762
real_faces_1k,raw,0.9138,0.037,0.4149,6.601,784
real_faces_1k,raw,0.7837,0.0636,0.2144,7.5964,1822
real_faces_1k,raw,0.8316,0.0315,0.7635,7.7175,1280
real_faces_1k,raw,0.7393,0.1556,0.2928,7.3748,1572
real_faces_1k,raw,0.834,0.1014,0.2616,6.9122,2087
real_faces_1k,raw,0.8306,0.0785,0.1378,7.1955,1536
real_faces_1k,raw,0.7881,0.0141,0.7353,7.761,2119
real_faces_1k,raw,0.8778,0.0319,0.3556,7.5476,1015
real_faces_1k,raw,0.8397,0.0142,0.3064,7.2999,3535
real_faces_1k,raw,0.7899,0.0592,0.5005,7.3872,1751
real_faces_1k,raw,0.7851,0.1437,0.2979,7.4615,1363
real_faces_1k,raw,0.6832,0.2764,1.62,7.5199,674
real_faces_1k,raw,0.6136,0.3142,1.3903,7.9202,1158
real_faces_1k,raw,0.7863,0.0242,0.8634,7.7236,1872
real_faces_1k,raw,0.7771,0.2085,0.5703,7.4437,786
real_faces_1k,raw,0.7779,0.0405,0.2551,7.484,928
real_faces_1k,raw,0.8206,0.1387,0.4806,7.3187,2258
real_faces_1k,raw,0.7901,0.0339,0.3639,7.428,1291
real_faces_1k,raw,0.908,0.01,0.2311,7.3071,927
real_faces_1k,raw,0.8539,0.0189,0.3826,7.4731,1699
real_faces_1k,raw,0.8531,0.051,0.1529,7.2508,1351
real_faces_1k,raw,0.9074,0.0162,0.1036,7.4525,1347
real_faces_1k,raw,0.8232,0.0745,0.397,7.6279,1965
real_faces_1k,raw,0.8062,0.0415,0.0904,7.514,1592
real_faces_1k,raw,0.815,0.1153,1.6388,7.3131,1283
real_faces_1k,raw,0.7204,0.1364,0.1991,7.5185,1687
real_faces_1k,raw,0.8504,0.0625,0.4645,7.6814,1359
real_faces_1k,raw,0.7688,0.2178,0.1843,7.0392,565
real_faces_1k,raw,0.7607,0.1838,0.7413,7.394,564
real_faces_1k,raw,0.8708,0.1128,1.5062,6.6246,686
real_faces_1k,raw,0.8049,0.1473,0.1908,7.7841,1435
real_faces_1k,raw,0.8728,0.0629,0.3766,6.3358,1047
real_faces_1k,raw,0.7184,0.2657,0.3551,7.4193,1611
real_faces_1k,raw,0.752,0.2287,0.204,6.7621,377
real_faces_1k,raw,0.7938,0.0756,0.9031,7.6534,2433
real_faces_1k,raw,0.7351,0.1904,0.1444,7.5006,696
real_faces_1k,raw,0.9284,0.0136,0.6046,7.3579,1719
real_faces_1k,raw,0.7766,0.1739,0.3798,7.6072,1770
real_faces_1k,raw,0.8612,0.0064,0.1484,7.2661,1787
real_faces_1k,raw,0.6403,0.035,0.4136,7.4126,851
real_faces_1k,raw,0.8995,0.009,0.1777,7.3092,1073
real_faces_1k,raw,0.8721,0.0184,0.4623,7.6212,1650
real_faces_1k,raw,0.6972,0.1822,0.3567,7.8347,3165
real_faces_1k,raw,0.6674,0.1181,0.4071,7.7606,2883
real_faces_1k,raw,0.863,0.1065,0.5759,7.7525,662
real_faces_1k,raw,0.851,0.0335,0.4197,7.3378,2004
real_faces_1k,raw,0.7977,0.0554,0.3021,7.7499,857
real_faces_1k,raw,0.8399,0.1221,0.3269,7.3268,1860
real_faces_1k,raw,0.8902,0.032,0.3294,7.4331,916
real_faces_1k,raw,0.758,0.1115,0.162,7.4864,2173
real_faces_1k,raw,0.8011,0.1386,0.1554,7.5071,2407
real_faces_1k,raw,0.6543,0.1875,0.9687,7.4491,1660
real_faces_1k,raw,0.8598,0.122,0.247,7.3289,1234
real_faces_1k,raw,0.8879,0.0793,0.5251,7.3016,1426
real_faces_1k,raw,0.8778,0.0087,0.3073,7.2762,1768
real_faces_1k,raw,0.8342,0.1397,0.6273,7.2105,1784
real_faces_1k,raw,0.6907,0.0276,0.3611,7.5142,1453
real_faces_1k,raw,0.9274,0.025,0.5768,6.8642,603
real_faces_1k,raw,0.7527,0.2071,0.6738,7.6165,684
real_faces_1k,raw,0.7988,0.0023,0.3614,7.8046,2214
real_faces_1k,raw,0.721,0.2512,0.3052,7.7464,1322
real_faces_1k,raw,0.9038,0.0447,0.3097,7.255,1295
real_faces_1k,raw,0.8544,0.0793,1.1297,7.167,977
real_faces_1k,raw,0.7983,0.1508,0.2081,7.3969,1045
real_faces_1k,raw,0.8395,0.0628,0.421,7.4485,2036
real_faces_1k,raw,0.8341,0.1492,0.0917,7.493,806
real_faces_1k,raw,0.7286,0.0026,0.315,7.5881,1543
real_faces_1k,raw,0.8223,0.0825,0.1819,7.4711,958
real_faces_1k,raw,0.8748,0.0032,0.8601,7.2379,1728
real_faces_1k,raw,0.7804,0.1277,0.5554,7.2481,1247
real_faces_1k,raw,0.8652,0.0031,0.8052,7.1475,854
real_faces_1k,raw,0.8302,0.0868,0.1729,7.2466,1386
real_faces_1k,raw,0.6791,0.2285,0.2741,7.4083,975
real_faces_1k,raw,0.8452,0.07,0.4813,7.8482,1983
real_faces_1k,raw,0.8391,0.0598,1.6711,7.6011,1167
real_faces_1k,raw,0.7959,0.1439,0.3518,7.5113,2449
real_faces_1k,raw,0.7497,0.1348,0.1863,7.4845,3061
real_faces_1k,raw,0.834,0.1339,0.6058,6.4534,644
real_faces_1k,raw,0.746,0.2376,0.2928,7.5624,787
real_faces_1k,raw,0.7655,0.0171,0.2505,7.8306,1507
real_faces_1k,raw,0.7458,0.1077,0.393,7.7497,1593
real_faces_1k,raw,0.8403,0.0625,1.5173,7.6121,1751
real_faces_1k,raw,0.8308,0.1034,0.3955,7.2836,1036
real_faces_1k,raw,0.7571,0.1921,0.795,7.8353,2422
real_faces_1k,raw,0.8464,0.0435,0.4977,7.6883,1152
real_faces_1k,raw,0.8138,0.1323,0.3493,7.5482,2226
real_faces_1k,raw,0.68,0.2727,0.4696,7.8027,1988
real_faces_1k,raw,0.6011,0.3682,0.2339,7.7382,1938
real_faces_1k,raw,0.7634,0.1805,0.8826,7.1939,1988
real_faces_1k,raw,0.7786,0.0236,0.5069,7.314,1529
real_faces_1k,raw,0.7851,0.1018,0.2072,7.4989,1102
real_faces_1k,raw,0.6606,0.1369,2.0322,7.6179,1650
real_faces_1k,raw,0.7495,0.1392,0.5841,7.2336,1261
real_faces_1k,raw,0.8024,0.0784,0.2704,7.6014,1530
real_faces_1k,raw,0.86,0.0563,0.379,7.0086,1440
real_faces_1k,raw,0.7765,0.1073,0.533,7.358,1165
real_faces_1k,raw,0.8178,0.0069,0.1978,7.5377,974
real_faces_1k,raw,0.8652,0.0141,0.1546,7.4787,1117
real_faces_1k,raw,0.8421,0.0801,0.2247,7.039,1234
real_faces_1k,raw,0.8662,0.1245,0.0949,6.9675,1547
real_faces_1k,raw,0.7789,0.1334,1.4487,7.4994,1627
real_faces_1k,raw,0.6067,0.381,0.5268,7.8558,864
real_faces_1k,raw,0.8031,0.0706,1.439,7.4933,1227
real_faces_1k,raw,0.8294,0.1046,1.4625,7.3653,944
real_faces_1k,raw,0.9295,0.0303,0.497,7.2056,3315
real_faces_1k,raw,0.8856,0.013,0.452,7.0859,1227
real_faces_1k,raw,0.8602,0.1134,0.4349,6.6924,1279
real_faces_1k,raw,0.8497,0.0639,0.3791,7.4313,1355
real_faces_1k,raw,0.857,0.0884,0.8055,6.7953,964
real_faces_1k,raw,0.865,0.0245,0.9999,7.3683,750
real_faces_1k,raw,0.7808,0.1588,1.7447,7.4772,1033
real_faces_1k,raw,0.6653,0.0396,0.306,7.5291,1414
real_faces_1k,raw,0.9456,0.0083,0.299,6.8718,935
real_faces_1k,raw,0.7964,0.0471,0.7216,7.1903,2034
real_faces_1k,raw,0.6702,0.2569,1.8816,6.988,725
real_faces_1k,raw,0.7797,0.0543,0.2191,7.4426,563
real_faces_1k,raw,0.8557,0.0684,0.4585,7.2816,2401
real_faces_1k,raw,0.8601,0.0964,0.2219,7.1805,731
real_faces_1k,raw,0.7928,0.085,0.7045,7.5334,1957
real_faces_1k,raw,0.797,0.1628,0.5397,6.9569,1146
real_faces_1k,raw,0.8602,0.0449,0.2253,7.0047,2106
real_faces_1k,raw,0.7348,0.2165,0.3577,7.1202,845
real_faces_1k,raw,0.7797,0.1834,0.8162,7.4492,1488
real_faces_1k,raw,0.642,0.2493,0.2842,7.8574,2087
real_faces_1k,raw,0.8093,0.0668,2.0056,7.4839,818
real_faces_1k,raw,0.848,0.0468,0.3822,7.5205,1725
real_faces_1k,raw,0.7279,0.0955,0.3946,7.7718,2540
real_faces_1k,raw,0.7654,0.1595,0.2592,7.4238,2455
real_faces_1k,raw,0.8912,0.0303,0.6988,7.5421,1420
real_faces_1k,raw,0.8874,0.0022,0.219,7.3527,1887
real_faces_1k,raw,0.8229,0.1437,0.4448,7.2253,1297
real_faces_1k,raw,0.7233,0.2065,2.4928,7.6355,685
real_faces_1k,raw,0.7169,0.1929,0.2211,7.1644,650
real_faces_1k,raw,0.5841,0.383,1.3064,7.8677,1453
real_faces_1k,raw,0.878,0.0821,0.287,6.3579,1282
real_faces_1k,raw,0.7724,0.1017,0.1999,7.6216,1659
real_faces_1k,raw,0.8505,0.1003,0.3738,7.3111,1670
real_faces_1k,raw,0.7897,0.076,0.7016,7.7297,1291
real_faces_1k,raw,0.8271,0.041,0.7592,7.2638,1050
real_faces_1k,raw,0.7864,0.1885,0.1738,6.7489,844
real_faces_1k,raw,0.7615,0.1954,0.4024,7.6153,1083
real_faces_1k,raw,0.7723,0.1032,0.537,7.6089,2722
real_faces_1k,raw,0.8502,0.0448,0.4476,7.0797,1448
real_faces_1k,raw,0.7952,0.1446,0.2719,7.712,2587
real_faces_1k,raw,0.8919,0.0279,0.3869,7.3946,1754
real_faces_1k,raw,0.8798,0.0619,2.1354,7.3707,1165
real_faces_1k,raw,0.8456,0.1099,0.6414,7.2097,625
real_faces_1k,raw,0.8409,0.1091,0.5566,7.375,1106
real_faces_1k,raw,0.8136,0.07,1.1747,7.5353,1552
real_faces_1k,raw,0.8273,0.0113,0.4923,7.3163,929
real_faces_1k,raw,0.6669,0.2964,0.307,7.462,796
real_faces_1k,raw,0.7767,0.0289,0.3236,7.7347,1243
real_faces_1k,raw,0.7051,0.0366,0.3108,7.5885,2363
real_faces_1k,raw,0.8972,0.0212,0.2486,7.2774,1273
real_faces_1k,raw,0.8163,0.0088,0.465,7.3366,1618
real_faces_1k,raw,0.8835,0.04,0.2532,7.3367,1538
real_faces_1k,raw,0.7482,0.1616,0.1977,7.5951,999
real_faces_1k,raw,0.8862,0.0266,0.182,6.9314,455
real_faces_1k,raw,0.8172,0.1147,0.3663,7.6938,1331
real_faces_1k,raw,0.8059,0.0843,0.4376,7.6371,2082
real_faces_1k,raw,0.7609,0.0595,0.3685,7.6521,2012
real_faces_1k,raw,0.8378,0.1007,0.6756,7.4227,1860
real_faces_1k,raw,0.8079,0.172,0.167,7.3615,953
real_faces_1k,raw,0.7997,0.1481,0.9695,7.6372,1293
real_faces_1k,raw,0.8658,0.0429,0.2232,7.1794,849
real_faces_1k,raw,0.8557,0.074,0.1955,7.2407,1038
real_faces_1k,raw,0.8361,0.0519,0.1765,7.3198,1606
real_faces_1k,raw,0.7949,0.0361,0.2899,7.674,920
real_faces_1k,raw,0.8367,0.0393,1.8194,6.9747,1817
real_faces_1k,raw,0.8576,0.0664,0.4397,7.4908,751
real_faces_1k,raw,0.8654,0.0061,0.5674,7.0134,1630
real_faces_1k,raw,0.8402,0.0333,0.1695,7.5094,2086
real_faces_1k,raw,0.8314,0.1485,0.1174,6.4591,388
